ParticipantID,Direction,ResponseTime
MS,space,0.517071962357
MS,space,0.357952833176
MS,space,0.350922107697
MS,space,0.357318878174
MS,space,0.318639993668
MS,space,0.390816926956
MS,space,0.644204854965
MS,space,0.354271173477
MS,space,0.267305135727
MS,space,0.474544048309
MS,space,0.375293016434
MS,space,0.278954029083
MS,space,0.330791950226
MS,space,0.369851112366
MS,space,0.369796991348
MS,space,0.314217090607
MS,space,0.362835884094
MS,space,0.419228076935
MS,space,0.579570055008
MS,space,0.320358991623
MS,space,0.313534975052
MS,space,0.445425033569
MS,space,0.356070995331
MS,space,0.339194059372
MS,space,0.609334945679
MS,space,0.296206951141
MS,space,0.416045188904
MS,space,0.350402832031
MS,space,0.390245199203
MS,space,0.385572910309
