ParticipantID,Direction,ResponseTime
LB,space,0.4163210392
LB,space,0.295090913773
LB,space,0.277047872543
LB,space,0.435202121735
LB,space,0.390208959579
LB,space,0.281966924667
LB,space,0.347630023956
LB,space,0.307648897171
LB,space,0.372284173965
LB,space,0.39954996109
LB,space,0.283396959305
LB,space,0.374939918518
LB,space,0.339172124863
LB,space,0.341161966324
LB,space,0.292847156525
LB,space,0.49644112587
LB,space,0.364735841751
LB,space,0.505013942719
LB,space,0.345097064972
LB,space,0.514047861099
LB,space,0.369129180908
LB,space,0.346543073654
LB,space,0.331974983215
LB,space,0.300943851471
LB,space,0.302314996719
LB,space,0.327602863312
LB,space,0.472733974457
LB,space,0.335436105728
LB,space,0.422490119934
LB,space,0.40590596199
LB,space,0.490596055984
LB,space,0.510236978531
LB,space,0.679250001907
LB,space,0.372960805893
LB,space,0.502169132233
LB,space,1.01223897934
LB,space,0.323937892914
LB,space,0.340390920639
LB,space,0.505285024643
LB,space,0.339833021164
LB,space,0.37585401535
LB,space,0.274780035019
LB,space,0.428514003754
LB,space,0.313246965408
LB,space,0.304065942764
LB,space,0.303642988205
LB,space,0.321693897247
LB,space,0.309049844742
LB,space,0.328248977661
LB,space,0.308751106262
LB,space,0.394000053406
LB,space,0.52864408493
LB,space,0.740285873413
LB,space,0.424829006195
LB,space,0.305479049683
LB,space,0.445092916489
LB,space,0.423389911652
LB,space,0.759052038193
LB,space,0.455753087997
LB,space,0.342112064362
