ParticipantID,Direction,ResponseTime
MS,space,0.274694919586
MS,space,0.288475036621
MS,space,0.264628171921
MS,space,0.366010904312
MS,space,0.280251026154
MS,space,0.284693956375
MS,space,0.412749052048
MS,space,0.264428138733
MS,space,0.285973072052
MS,space,0.343065977097
MS,space,0.303021192551
MS,space,0.331737995148
MS,space,0.33158493042
MS,space,0.331959009171
MS,space,0.39528298378
MS,space,0.316534042358
MS,space,0.493286848068
MS,space,0.324373960495
MS,space,0.296588897705
MS,space,0.276625871658
MS,space,0.400181055069
MS,space,0.493426084518
MS,space,0.274807929993
MS,space,0.322947025299
MS,space,0.478981018066
MS,space,0.309740781784
MS,space,0.412575960159
MS,space,0.294842004776
MS,space,0.314249992371
MS,space,0.344986200333
