ParticipantID,Direction,ResponseTime
MS,space,0.284961938858
MS,space,0.400671005249
MS,space,0.442227125168
MS,space,0.317844867706
MS,space,0.391401052475
MS,space,0.81366109848
MS,space,0.32445192337
MS,space,0.46845293045
MS,space,0.452371120453
MS,space,0.343877077103
MS,space,0.307019948959
MS,space,0.294178962708
MS,space,0.302778959274
MS,space,0.301931858063
MS,space,0.355117082596
MS,space,0.34064912796
MS,space,0.298267126083
MS,space,0.320050954819
MS,space,0.292681217194
MS,space,0.327245950699
MS,space,0.343956947327
MS,space,0.533137083054
MS,space,0.262875080109
MS,space,0.53618311882
MS,space,0.361356973648
MS,space,0.331871032715
MS,space,0.445322990417
MS,space,0.306496143341
MS,space,0.312377929688
MS,space,0.323158025742
