ParticipantID,Direction,ResponseTime
MS,space,0.383342027664
MS,space,0.470826148987
MS,space,0.277981996536
MS,space,0.284208059311
MS,space,0.420946121216
MS,space,0.267427921295
MS,space,0.322026014328
MS,space,0.499232053757
MS,space,0.288845062256
MS,space,0.314048051834
MS,space,0.329805135727
MS,space,0.329343080521
MS,space,0.28586602211
MS,space,0.285085916519
MS,space,0.271208047867
MS,space,0.395013093948
MS,space,0.348643064499
MS,space,0.425271987915
MS,space,0.374492883682
MS,space,0.31089091301
MS,space,0.357648849487
MS,space,0.314136981964
MS,space,0.296339035034
MS,space,0.380694150925
MS,space,0.399178981781
MS,space,0.330610990524
MS,space,0.302882194519
MS,space,0.381326913834
MS,space,0.389342069626
MS,space,0.40537405014
