ParticipantID,Direction,ResponseTime
MS,space,0.41894698143
MS,space,0.345775842667
MS,space,0.291834831238
MS,space,0.378576040268
MS,space,0.297495126724
MS,space,0.293157100677
MS,space,0.311111927032
MS,space,0.28318810463
MS,space,0.249058008194
MS,space,0.244971990585
MS,space,0.325277805328
MS,space,0.379113912582
MS,space,0.380711078644
MS,space,0.351748943329
MS,space,0.317688941956
MS,space,0.277727127075
MS,space,0.289231061935
MS,space,0.350934028625
MS,space,0.313493967056
MS,space,0.360528945923
MS,space,0.307734012604
MS,space,0.421644926071
MS,space,0.281814813614
MS,space,0.370963096619
MS,space,0.353404998779
MS,space,0.318741083145
MS,space,0.316233873367
MS,space,0.316662073135
MS,space,0.299733877182
MS,space,0.280555009842
