ParticipantID,VisibleHemifield,Direction,ResponseTime
RH,Right,right,1.02779603004
RH,Left,right,1.35536813736
RH,Right,right,1.14826202393
RH,Left,right,1.47043514252
RH,Left,left,2.04363489151
RH,Right,right,1.18433499336
RH,Left,left,1.92911696434
RH,Right,right,0.994457006454
RH,Right,right,1.56295919418
RH,Left,right,1.31592512131
RH,Left,right,1.31698989868
RH,Right,right,1.02409219742
RH,Left,right,1.27939009666
RH,Right,right,1.26791882515
RH,Left,left,2.79339194298
RH,Right,right,1.66241192818
RH,Right,right,1.09097099304
RH,Left,right,1.41512203217
RH,Right,right,0.966544866562
RH,Left,right,1.55233383179
RH,Right,right,1.33565998077
RH,Left,right,1.62633609772
RH,Left,left,1.93620920181
RH,Right,right,1.10574007034
RH,Right,right,1.9013710022
RH,Left,right,1.28025889397
RH,Left,left,1.67695784569
RH,Right,right,1.3127989769
RH,Right,right,1.16413283348
RH,Left,right,1.15781807899
RH,Left,right,1.18100214005
RH,Right,right,1.34968590736
RH,Right,right,1.51990294456
RH,Left,left,2.73079895973
RH,Right,right,1.38648891449
RH,Left,left,1.58695697784
RH,Right,right,1.39532494545
RH,Left,right,1.15496492386
RH,Left,left,1.34052991867
RH,Right,left,1.55054593086
RH,Left,right,1.23769497871
RH,Right,right,1.38820004463
RH,Right,right,1.25298380852
RH,Left,right,1.1229698658
RH,Right,left,1.93377685547
RH,Left,right,1.15134501457
RH,Left,right,1.06557488441
RH,Right,right,1.23946118355
RH,Right,left,1.33356404305
RH,Left,right,1.59925818443
