ParticipantID,VisibleHemifield,Direction,ResponseTime
RH,Right,right,1.31652903557
RH,Left,right,0.903856039047
RH,Left,right,1.09256982803
RH,Right,right,1.04100298882
RH,Right,left,7.10366201401
RH,Left,right,1.14415287971
RH,Right,right,1.89049291611
RH,Left,left,2.84514904022
RH,Right,right,0.928328990936
RH,Left,right,1.04365515709
RH,Right,right,1.30400395393
RH,Left,left,1.55572009087
RH,Right,right,0.988677024841
RH,Left,left,2.8452630043
RH,Right,right,1.20025277138
RH,Left,right,1.12833595276
RH,Left,left,1.98730397224
RH,Right,right,0.914735078812
RH,Left,left,1.97480010986
RH,Right,right,1.08618807793
RH,Left,right,1.4168817997
RH,Right,right,1.07179689407
RH,Left,right,1.11692881584
RH,Right,right,1.16860818863
RH,Left,right,1.72236585617
RH,Right,right,1.29263806343
RH,Right,right,1.24876904488
RH,Left,left,1.99870610237
RH,Left,right,1.2055079937
RH,Right,left,1.62881779671
RH,Right,left,1.52865314484
RH,Left,left,1.94673013687
RH,Left,right,1.40341806412
RH,Right,right,1.35538601875
RH,Right,left,1.26040220261
RH,Left,left,2.16203999519
RH,Right,right,1.48159313202
RH,Left,right,1.75771999359
RH,Left,left,1.90224885941
RH,Right,right,1.32115197182
RH,Left,right,1.41794419289
RH,Right,right,1.35335493088
RH,Left,left,2.90705704689
RH,Right,right,1.33203792572
RH,Left,left,2.89454889297
RH,Right,left,2.81563210487
RH,Left,right,1.77982807159
RH,Right,right,1.1077568531
RH,Left,right,1.71931195259
RH,Right,right,1.43374896049
