ParticipantID,Condition,PressedKey,TrialTime,StampedTime
MS,Left,right,3.27819895744,3.27794885635
MS,Left,left,5.84620094299,5.84599995613
MS,Left,left,5.84634280205,5.8462228775
MS,Left,right,8.3583419323,8.35809087753
MS,Left,left,9.66242694855,9.6621658802
MS,Left,right,11.166476965,11.1662328243
MS,Left,left,13.0305309296,13.0302867889
MS,Left,right,14.9745128155,14.9743158817
MS,Left,right,14.9746549129,14.9745349884
MS,Left,right,17.2866578102,17.2864108086
MS,Left,left,18.9507248402,18.9504787922
MS,Left,right,20.7826418877,20.7824459076
MS,Left,right,20.7828028202,20.7826638222
MS,Left,right,23.7588078976,23.7585809231
MS,Left,right,23.7589509487,23.7588298321
MS,Left,left,24.2467939854,24.2466008663
MS,Left,left,24.2469358444,24.2468159199
MS,Left,right,26.7988920212,26.7986419201
MS,Left,right,29.3829948902,29.3827459812
MS,Left,space,31.5269567966,31.5267598629
MS,Left,space,31.5270979404,31.5269780159
MS,Left,left,33.4710879326,33.4708418846
MS,Left,space,34.7670998573,34.7668550014
MS,Left,right,38.079253912,38.0790019035
MS,Left,left,39.07127285,39.0710618496
MS,Left,left,39.0714149475,39.0712938309
MS,Left,right,40.9193458557,40.9190979004
MS,Left,left,42.1833570004,42.1831128597
MS,Left,right,44.039413929,44.0391688347
MS,Left,left,45.6393899918,45.639195919
MS,Left,left,45.6395299435,45.6394109726
MS,Left,space,47.5755329132,47.5752868652
MS,Left,left,50.2235479355,50.2233498096
MS,Left,left,50.2236897945,50.22356987
MS,Left,right,51.8236157894,51.8233728409
MS,Left,left,54.295735836,54.2954888344
MS,Left,space,55.9037129879,55.9034698009
MS,Left,left,59.5839149952,59.5836617947
MS,Right,left,1.14626193047,1.14601898193
MS,Right,left,1.14640402794,1.14628410339
MS,Right,right,6.05032205582,6.05010795593
MS,Right,right,6.0504629612,6.05034303665
MS,Right,left,9.5864379406,9.58618593216
MS,Right,right,13.3145759106,13.314316988
MS,Right,left,16.1386520863,16.1384029388
MS,Right,space,18.5145950317,18.5143940449
MS,Right,space,18.514756918,18.514619112
MS,Right,left,21.1627969742,21.1625740528
MS,Right,left,21.1629378796,21.1628189087
