ParticipantID,Condition,PressedKey,TrialTime,StampedTime
MS,Right,space,0.0341289043427,0.00524497032166
MS,Right,space,1.95002698898,1.9497449398
MS,Right,right,3.83791589737,3.83772087097
MS,Right,right,3.83805704117,3.8379368782
MS,Right,space,5.83806490898,5.83781790733
MS,Right,right,8.87812995911,8.87788391113
MS,Right,left,10.4140779972,10.4138829708
MS,Right,left,10.4142179489,10.414098978
MS,Right,right,13.158208847,13.1579649448
MS,Right,space,14.8701848984,14.8699939251
MS,Right,space,14.8703260422,14.8702058792
MS,Right,left,15.8542330265,15.8540420532
MS,Right,left,15.8543739319,15.854254961
MS,Right,space,18.4464259148,18.4461829662
MS,Right,right,21.9426040649,21.9423370361
MS,Right,left,25.1745350361,25.1743359566
MS,Right,left,25.1746768951,25.1745560169
MS,Right,right,26.8625710011,26.8623809814
MS,Right,right,26.8627119064,26.8625929356
MS,Right,space,28.1266360283,28.126445055
MS,Right,space,28.1267769337,28.1266570091
MS,Right,right,30.4147610664,30.4145159721
MS,Right,left,33.3668520451,33.3666088581
MS,Right,right,35.8309500217,35.8307089806
MS,Right,left,37.110902071,37.1107079983
MS,Right,left,37.1110439301,37.1109230518
MS,Right,space,39.2469739914,39.2467820644
MS,Right,space,39.2471158504,39.2469959259
MS,Right,left,40.8310739994,40.830851078
MS,Right,left,40.8312189579,40.8310949802
MS,Right,right,43.2551560402,43.2549128532
MS,Right,left,46.2872550488,46.2870118618
MS,Right,right,47.9432098866,47.9430179596
MS,Right,right,47.9433510303,47.9432308674
MS,Right,left,50.2474379539,50.2471768856
MS,Right,right,52.1593818665,52.1591389179
MS,Right,left,55.2874648571,55.2872679234
MS,Right,left,55.2876060009,55.2874860764
MS,Right,right,57.495593071,57.495349884
MS,Right,left,58.6395778656,58.6393370628
MS,Left,left,1.38484787941,1.38459396362
MS,Left,left,1.38499093056,1.38487100601
MS,Left,right,3.98476600647,3.98456001282
MS,Left,right,3.98490786552,3.98478794098
MS,Left,left,6.74495100975,6.74467086792
MS,Left,right,10.7290978432,10.7288119793
MS,Left,left,15.55316782,15.5529499054
MS,Left,left,15.5533108711,15.5531909466
MS,Left,right,19.1692237854,19.169012785
MS,Left,right,19.1693658829,19.1692459583
MS,Left,space,20.9612929821,20.9610488415
MS,Left,left,23.5613110065,23.5611188412
MS,Left,left,23.5614509583,23.5613319874
MS,Left,right,26.2574949265,26.2572498322
MS,Left,left,28.905589819,28.9053428173
MS,Left,left,33.377779007,33.3775129318
MS,Left,left,37.4818439484,37.4815979004
MS,Left,right,38.8018229008,38.8015828133
MS,Left,left,41.0099098682,41.0096619129
MS,Left,right,43.305921793,43.3057308197
MS,Left,right,43.3060629368,43.3059439659
MS,Left,space,44.58593297,44.5857348442
MS,Left,space,44.5860798359,44.5859549046
MS,Left,left,47.6341137886,47.633867979
MS,Left,right,49.7621669769,49.761920929
MS,Left,left,52.0021967888,52.0020029545
MS,Left,left,52.0023369789,52.002218008
MS,Left,right,54.5863308907,54.5860857964
MS,Left,space,56.4582908154,56.4580988884
MS,Left,space,56.4584319592,56.4583129883
MS,Left,space,59.7384870052,59.7382338047
MS,Left,right,2.83682489395,2.83652997017
MS,Left,left,4.33267307281,4.33242893219
MS,Left,space,5.42861104012,5.42841506004
MS,Left,space,5.4287519455,5.42863202095
MS,Left,right,6.94871091843,6.94847011566
MS,Left,left,8.47675991058,8.47651791573
MS,Left,right,10.6449270248,10.6446609497
MS,Left,left,11.3888559341,11.388614893
MS,Left,right,13.5009200573,13.5006771088
MS,Left,space,16.3090009689,16.3087570667
MS,Left,left,18.1410820484,18.1408390999
MS,Left,right,19.7090959549,19.7088899612
MS,Left,right,19.7092370987,19.7091178894
MS,Left,left,21.4691209793,21.4689209461
