ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,left,1.38223099709,1.38188505173
RH,Left,right,2.42977190018,2.42952489853
RH,Left,left,3.99789404869,3.9976439476
RH,Left,space,4.45377993584,4.45353603363
RH,Left,left,7.87799286842,7.87776088715
RH,Left,left,7.8781349659,7.87801599503
RH,Left,right,9.59802293777,9.5977768898
RH,Left,space,13.1261470318,13.1258878708
RH,Left,left,16.9342970848,16.9340360165
RH,Left,right,17.9902200699,17.9899790287
RH,Left,left,19.0382299423,19.0379879475
RH,Left,right,21.3903200626,21.3900718689
RH,Left,left,23.5825018883,23.5822319984
RH,Left,right,26.7904589176,26.7902510166
RH,Left,right,26.7906010151,26.7904810905
RH,Left,left,29.3104929924,29.3102920055
RH,Left,left,29.3106429577,29.3105149269
RH,Left,space,32.1347129345,32.1344530582
RH,Left,right,33.9747390747,33.9744830132
RH,Left,left,37.1107690334,37.1105530262
RH,Left,left,37.1109108925,37.1107909679
RH,Left,right,41.1190230846,41.1187660694
RH,Left,left,41.3509259224,41.3506879807
RH,Left,right,43.3108980656,43.3107008934
RH,Left,right,43.3110389709,43.3109200001
RH,Left,left,47.4391200542,47.4389050007
RH,Left,left,47.439262867,47.4391438961
RH,Left,space,49.567262888,49.5669929981
RH,Left,left,50.9112100601,50.9109659195
RH,Left,right,52.9434130192,52.943146944
RH,Left,space,54.2473049164,54.2470579147
RH,Left,left,54.9112670422,54.9110710621
RH,Left,left,54.9114079475,54.911288023
RH,Left,right,57.8234729767,57.8232200146
RH,Left,left,59.9275889397,59.9273400307
RH,Right,right,3.83768105507,3.83737897873
RH,Right,space,4.38940811157,4.38916301727
RH,Right,right,7.78155016899,7.78133296967
RH,Right,right,7.78169202805,7.78157305717
RH,Right,left,9.02166700363,9.02137613297
RH,Right,left,11.5496411324,11.549434185
RH,Right,left,11.5497829914,11.5496630669
RH,Right,right,12.8617219925,12.8614680767
RH,Right,left,15.9338390827,15.9335839748
RH,Right,right,16.7338709831,16.7336039543
RH,Right,left,22.0060260296,22.005808115
RH,Right,left,22.0061700344,22.0060479641
RH,Right,right,25.9021840096,25.9019269943
RH,Right,space,26.8620829582,26.8618869781
RH,Right,space,26.862224102,26.8621051311
RH,Right,left,27.3741409779,27.3739011288
RH,Right,space,28.9661440849,28.9659471512
RH,Right,space,28.9662849903,28.9661660194
RH,Right,right,29.5261590481,29.5259680748
RH,Right,right,29.5262999535,29.5261809826
RH,Right,left,32.5264570713,32.5261731148
RH,Right,space,34.1743409634,34.1741240025
RH,Right,space,34.1744821072,34.1743631363
RH,Right,left,40.8626739979,40.8624069691
RH,Right,right,44.6467740536,44.646515131
RH,Right,left,47.0626971722,47.0624961853
RH,Right,left,47.0628380775,47.0627191067
RH,Right,space,49.0467751026,49.04657197
RH,Right,space,49.0469150543,49.0467960835
RH,Right,left,50.998898983,50.998650074
RH,Right,space,51.9588730335,51.958673954
RH,Right,space,51.9590141773,51.958894968
RH,Right,left,57.5911250114,57.5909030437
RH,Right,left,57.5912671089,57.591148138
RH,Right,space,0.697602987289,0.697360992432
RH,Right,space,0.697746038437,0.697626113892
RH,Right,left,3.51376008987,3.51348400116
RH,Right,space,4.43357300758,4.43332910538
RH,Right,left,10.3058609962,10.3055901527
RH,Right,right,11.1697890759,11.1695449352
RH,Right,space,13.7299280167,13.7297041416
RH,Right,space,13.7300691605,13.7299499512
