ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Right,left,0.89399600029,0.893680095673
RH,Right,space,1.72569298744,1.72548699379
RH,Right,space,1.72583413124,1.72571396828
RH,Right,right,2.42173314095,2.4215400219
RH,Right,right,2.421875,2.42175412178
RH,Right,left,4.31782412529,4.31762599945
RH,Right,left,4.317964077,4.31784510612
RH,Right,space,4.82983398438,4.82959318161
RH,Right,left,5.75788402557,5.75768709183
RH,Right,left,5.75802612305,5.75790596008
RH,Right,right,6.13382816315,6.13363814354
RH,Right,right,6.13396906853,6.13384914398
RH,Right,left,9.4940071106,9.49380207062
RH,Right,left,9.49414801598,9.4940290451
RH,Right,space,12.1902389526,12.1899659634
RH,Right,right,12.7900431156,12.7898521423
RH,Right,right,12.7901849747,12.7900650501
RH,Right,left,14.5902001858,14.5899760723
RH,Right,left,14.5903410912,14.5902221203
RH,Right,right,17.1902551651,17.1900520325
RH,Right,right,17.1903960705,17.1902770996
RH,Right,space,20.8864090443,20.8861970901
RH,Right,space,20.8865501881,20.8864309788
RH,Right,right,22.110366106,22.1101720333
RH,Right,right,22.1105060577,22.1103870869
RH,Right,left,23.0063719749,23.006177187
RH,Right,left,23.0065150261,23.0063951015
RH,Right,right,26.4785220623,26.4783210754
RH,Right,right,26.4786641598,26.4785439968
RH,Right,left,32.0787949562,32.0785360336
RH,Right,right,35.1108491421,35.1105999947
RH,Right,space,38.1909470558,38.1906981468
RH,Right,left,38.6709001064,38.6706600189
RH,Right,space,41.1590561867,41.1588029861
RH,Right,right,41.806882143,41.8066911697
RH,Right,right,41.8070249557,41.8069031239
RH,Right,space,42.951061964,42.9508199692
RH,Right,left,43.3751010895,43.3748409748
RH,Right,right,46.775094986,46.7748920918
RH,Right,right,46.7752351761,46.7751159668
RH,Right,left,50.5992200375,50.5990159512
RH,Right,left,50.5993599892,50.5992410183
RH,Right,space,53.575330019,53.575124979
RH,Right,space,53.5754711628,53.5753519535
RH,Right,right,54.2153120041,54.2151200771
RH,Right,right,54.2154531479,54.215334177
RH,Right,space,55.6633970737,55.6631531715
RH,Right,left,56.2874259949,56.2871870995
RH,Right,right,58.7835140228,58.7832701206
RH,Left,left,1.41100907326,1.41071391106
RH,Left,right,2.68285012245,2.68260502815
RH,Left,left,4.65884709358,4.65864896774
RH,Left,left,4.65898799896,4.65886807442
RH,Left,right,7.762996912,7.76274704933
