ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Right,space,0.989906072617,0.989560127258
RH,Right,right,5.25368022919,5.25342607498
RH,Right,left,6.80561304092,6.80537009239
RH,Right,space,8.82162904739,8.82140612602
RH,Right,space,8.82177114487,8.82165002823
RH,Right,right,9.65366506577,9.65342402458
RH,Right,space,10.3416800499,10.3414411545
RH,Right,right,10.9016621113,10.9014701843
RH,Right,right,10.9018030167,10.9016830921
RH,Right,left,12.6777470112,12.6775050163
RH,Right,right,14.7658481598,14.7656061649
RH,Right,space,15.3738641739,15.3736250401
RH,Right,left,15.9497950077,15.9496021271
RH,Right,left,15.9499351978,15.949816227
RH,Right,space,17.6699571609,17.6697142124
RH,Right,left,20.398029089,20.3977861404
RH,Right,right,20.589933157,20.5897400379
RH,Right,right,20.5900731087,20.5899550915
RH,Right,left,26.542288065,26.5420410633
RH,Right,right,28.0943570137,28.0940821171
RH,Right,left,30.8622941971,30.8620891571
RH,Right,left,30.8624331951,30.8623151779
RH,Right,right,32.8143470287,32.8141469955
RH,Right,right,32.8144881725,32.8143692017
RH,Right,left,34.7024030685,34.7022020817
RH,Right,left,34.702545166,34.7024250031
RH,Right,right,39.4707131386,39.4704620838
RH,Right,right,39.4708561897,39.4707360268
RH,Right,left,42.4787931442,42.4785280228
RH,Right,right,44.1107292175,44.1104860306
RH,Right,left,45.6387121677,45.6385171413
RH,Right,left,45.6388530731,45.6387331486
RH,Right,right,47.6148700714,47.6146230698
RH,Right,left,50.3669772148,50.3667311668
RH,Right,space,52.3270571232,52.3268141747
RH,Right,right,53.5910451412,53.5908010006
RH,Right,space,54.5909712315,54.5907790661
RH,Right,space,54.5911121368,54.590993166
RH,Right,left,56.5511190891,56.5508761406
RH,Right,right,58.799279213,58.7990131378
RH,Left,left,0.973112106323,0.972864151001
RH,Left,left,0.973253011703,0.973133087158
RH,Left,right,2.22903704643,2.22879314423
RH,Left,space,4.573127985,4.57288217545
RH,Left,right,6.04507112503,6.04487705231
RH,Left,right,6.04521203041,6.04509210587
RH,Left,space,6.88514304161,6.88490104675
RH,Left,left,7.42123818398,7.42099308968
RH,Left,space,8.03717398643,8.03696298599
RH,Left,space,8.03731608391,8.03719615936
RH,Left,right,8.86921215057,8.86897015572
RH,Left,space,12.3093690872,12.3091270924
RH,Left,left,13.3573050499,13.3571121693
RH,Left,left,13.3574450016,13.3573260307
