ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,left,0.0271940231323,0.00518298149109
RH,Left,space,0.805442810059,0.805145025253
RH,Left,space,0.805583953857,0.805464029312
RH,Left,left,1.56540393829,1.56515192986
RH,Left,space,4.73364901543,4.73334693909
RH,Left,left,5.98151302338,5.98128986359
RH,Left,left,5.98165488243,5.98153495789
RH,Left,space,7.07755804062,7.07730698586
RH,Left,right,7.70956897736,7.70929789543
RH,Left,space,8.46961402893,8.46936392784
RH,Left,left,10.093588829,10.0933828354
RH,Left,left,10.0937299728,10.093611002
RH,Left,space,13.6937630177,13.6935508251
RH,Left,space,13.6939048767,13.6937849522
RH,Left,left,14.6058049202,14.6055510044
RH,Left,right,17.1819698811,17.1816749573
RH,Left,space,21.0539259911,21.0537190437
RH,Left,space,21.0540678501,21.0539488792
RH,Left,left,21.4299468994,21.4297039509
RH,Left,right,24.7740929127,24.7738449574
RH,Left,space,27.870223999,27.869964838
RH,Left,left,28.2220878601,28.2218978405
RH,Left,left,28.2222290039,28.222110033
RH,Left,right,31.7823138237,31.7820699215
RH,Left,space,33.4783430099,33.4781038761
RH,Left,left,33.7903358936,33.7900948524
RH,Left,space,36.3744499683,36.3742098808
RH,Left,right,36.582326889,36.5821299553
RH,Left,right,36.5824668407,36.5823478699
RH,Left,space,38.3983898163,38.3981978893
RH,Left,space,38.3985300064,38.3984110355
RH,Left,right,40.2944669724,40.2942750454
RH,Left,right,40.2946078777,40.2944889069
RH,Left,left,41.3986270428,41.3983829021
RH,Left,right,44.1266138554,44.1264219284
RH,Left,right,44.1267559528,44.1266348362
RH,Left,space,47.6547780037,47.6545820236
RH,Left,space,47.6549189091,47.6547999382
RH,Left,left,48.4948298931,48.494590044
RH,Left,space,49.3908238411,49.3905858994
RH,Left,right,53.3029098511,53.3027119637
RH,Left,right,53.3030509949,53.3029308319
RH,Left,left,54.839040041,54.8387999535
RH,Left,space,57.1430459023,57.142854929
RH,Left,space,57.1431870461,57.1430678368
RH,Left,left,59.2311339378,59.2309060097
RH,Left,left,59.2312760353,59.2311558723
RH,Right,space,2.19853901863,2.19828915596
RH,Right,space,2.19868206978,2.19856095314
RH,Right,right,4.25457501411,4.2543129921
RH,Right,left,6.08666014671,6.08638215065
RH,Right,space,7.94266200066,7.94243311882
RH,Right,space,7.94280695915,7.94268512726
RH,Right,right,9.67074108124,9.67047405243
RH,Right,space,10.3666000366,10.3663971424
RH,Right,space,10.366740942,10.3666210175
RH,Right,left,10.6386871338,10.6384401321
RH,Right,space,13.2147841454,13.2145621777
RH,Right,space,13.2149269581,13.2148060799
RH,Right,right,13.6788311005,13.6785640717
RH,Right,left,16.2708361149,16.2706179619
RH,Right,left,16.2709770203,16.2708580494
RH,Right,right,18.582955122,18.5827300549
RH,Right,right,18.583096981,18.5829780102
RH,Right,space,20.7909750938,20.7907619476
RH,Right,space,20.7911159992,20.7909970284
RH,Right,left,23.9910750389,23.9908630848
RH,Right,left,23.9912171364,23.9910981655
RH,Right,space,26.2551710606,26.2549180984
RH,Right,right,26.575245142,26.5749900341
