ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,space,0.894361019135,0.894070863724
RH,Left,space,0.894502878189,0.894382953644
RH,Left,right,2.56576800346,2.56556892395
RH,Left,right,2.56590795517,2.56578993797
RH,Left,left,3.29380989075,3.29357004166
RH,Left,right,4.98988199234,4.98963594437
RH,Left,left,7.1980099678,7.19774484634
RH,Left,right,9.95013093948,9.94987392426
RH,Left,left,13.4781868458,13.4779698849
RH,Left,left,13.4783298969,13.4782109261
RH,Left,right,16.0862760544,16.0860519409
RH,Left,right,16.0864160061,16.0862979889
RH,Left,space,18.7983438969,18.7980868816
RH,Left,left,20.1504290104,20.1501810551
RH,Left,space,20.5422668457,20.5420730114
RH,Left,space,20.5424079895,20.5422890186
RH,Left,left,22.7024788857,22.7022240162
RH,Left,right,24.9505739212,24.950314045
RH,Left,left,28.0705659389,28.0703580379
RH,Left,left,28.0707058907,28.0705869198
RH,Left,space,31.406744957,31.4064879417
RH,Left,right,32.0546939373,32.0544469357
RH,Left,space,32.8547430038,32.8544988632
RH,Left,right,33.3746819496,33.3744888306
RH,Left,right,33.3748209476,33.3747029305
RH,Left,space,34.6867549419,34.6865479946
RH,Left,space,34.6868979931,34.6867790222
RH,Left,left,34.9747929573,34.9745500088
RH,Left,space,36.3269319534,36.3266730309
RH,Left,right,37.3908929825,37.390640974
RH,Left,left,38.3669159412,38.3666708469
RH,Left,right,41.5030319691,41.502781868
RH,Left,left,44.8872230053,44.8869719505
RH,Left,left,44.8873639107,44.8872449398
RH,Left,space,46.5751349926,46.5749289989
RH,Left,space,46.5752780437,46.5751569271
RH,Left,right,49.4473400116,49.4470698833
RH,Left,left,50.6712880135,50.6710400581
RH,Left,right,53.695389986,53.6951730251
RH,Left,right,53.6955308914,53.6954128742
RH,Left,left,56.231498003,56.231238842
RH,Left,space,59.2314808369,59.2312729359
RH,Left,space,59.2316219807,59.2315030098
RH,Right,space,1.01519107819,1.01489901543
RH,Right,right,2.95110487938,2.95085000992
RH,Right,left,8.59930086136,8.59907603264
RH,Right,left,8.59944391251,8.59932303429
RH,Right,right,11.0472939014,11.0470869541
RH,Right,right,11.0474350452,11.0473148823
RH,Right,left,13.9594640732,13.9591948986
RH,Right,space,16.4796030521,16.4793350697
RH,Right,left,18.7755920887,18.7753360271
RH,Right,space,19.5435860157,19.5433440208
RH,Right,right,23.9117760658,23.9115159512
RH,Right,left,25.4718430042,25.4715828896
RH,Right,right,28.7039489746,28.7036950588
RH,Right,left,30.6479399204,30.6476910114
RH,Right,right,31.8639550209,31.8637108803
RH,Right,left,34.8721199036,34.8718578815
RH,Right,space,37.3281650543,37.3279130459
RH,Right,right,41.3922309875,41.3920209408
RH,Right,right,41.3923709393,41.3922519684
RH,Right,left,42.7123038769,42.7120580673
RH,Right,space,44.168366909,44.1681199074
RH,Right,right,45.5603840351,45.560133934
RH,Right,left,47.7284080982,47.7282068729
RH,Right,left,47.7285480499,47.7284290791
RH,Right,space,49.9525020123,49.9522559643
RH,Right,right,51.2324609756,51.2322649956
RH,Right,right,51.2326009274,51.2324819565
RH,Right,left,52.7125768661,52.7123298645
RH,Right,space,54.2326250076,54.2323830128
RH,Right,right,55.2327299118,55.2324769497
RH,Right,left,57.1286950111,57.1284499168
RH,Right,right,58.6806879044,58.680492878
RH,Right,right,58.6808280945,58.6807088852
RH,Right,space,1.39544296265,1.39520096779
RH,Right,space,1.39558386803,1.39546585083
RH,Right,left,1.8192949295,1.81904888153
RH,Right,right,3.45139884949,3.45115303993
RH,Right,left,4.61148905754,4.61123085022
RH,Right,space,5.52344298363,5.52320194244
RH,Right,left,8.07555890083,8.07529687881
RH,Right,space,9.91557192802,9.91532492638
RH,Right,right,11.6515488625,11.6513519287
RH,Right,right,11.6516890526,11.6515710354
RH,Right,left,12.7715730667,12.7713768482
RH,Right,left,12.7717120647,12.7715940475
RH,Right,right,14.0516550541,14.0514099598
RH,Right,left,16.4278140068,16.4275588989
RH,Right,space,18.6198089123,18.6196119785
RH,Right,space,18.6199479103,18.6198308468
RH,Right,right,23.7639460564,23.7637360096
RH,Right,right,23.7640850544,23.7639679909
RH,Right,left,27.2120878696,27.2118768692
RH,Right,left,27.2122268677,27.2121100426
RH,Right,right,31.1241428852,31.1239390373
RH,Right,right,31.1242818832,31.1241650581
RH,Right,space,34.0283260345,34.0280740261
RH,Right,right,40.6925990582,40.692332983
RH,Right,left,42.7165410519,42.7162969112
RH,Right,right,45.0366518497,45.0364048481
RH,Right,left,47.3407070637,47.340460062
RH,Right,right,49.2927110195,49.2925128937
RH,Right,right,49.2928509712,49.292732954
RH,Right,left,51.6207549572,51.6205539703
RH,Right,left,51.6208970547,51.620775938
RH,Right,right,54.5569078922,54.5566599369
RH,Right,space,55.3328528404,55.3326609135
RH,Right,space,55.3329918385,55.3328740597
RH,Right,left,57.6930530071,57.692802906
RH,Left,space,0.016273021698,0.00512599945068
RH,Left,left,1.61554002762,1.61528897285
RH,Left,space,3.55954194069,3.55929899216
RH,Left,right,4.79156088829,4.79129886627
RH,Left,left,6.77565598488,6.77541089058
RH,Left,space,8.92766690254,8.92742395401
RH,Left,left,10.4957728386,10.4955289364
RH,Left,space,13.015832901,13.0155789852
RH,Left,right,14.9118938446,14.9116718769
RH,Left,right,14.9120340347,14.9119160175
RH,Left,space,16.1839458942,16.1837029457
RH,Left,left,16.5118868351,16.5116479397
RH,Left,space,18.8399670124,18.8397259712
RH,Left,right,20.0720260143,20.0717859268
RH,Left,space,21.2159838676,21.215793848
RH,Left,space,21.2161278725,21.2160048485
RH,Left,left,21.5519838333,21.5517919064
RH,Left,left,21.5521228313,21.5520050526
RH,Left,right,24.480219841,24.4799678326
RH,Left,left,24.7362098694,24.7359468937
RH,Left,right,26.0401890278,26.0399479866
RH,Left,space,28.1441898346,28.143996954
RH,Left,space,28.1443288326,28.1442110538
RH,Left,left,33.0563738346,33.0561790466
RH,Left,left,33.0565328598,33.0563960075
RH,Left,right,34.8324308395,34.8322348595
RH,Left,right,34.8325698376,34.8324518204
RH,Left,left,35.8884339333,35.8882410526
RH,Left,left,35.8885729313,35.8884558678
RH,Left,right,40.0966858864,40.0964369774
RH,Left,left,42.4886689186,42.4884698391
RH,Left,left,42.4888088703,42.4886908531
RH,Left,space,45.544934988,45.5446689129
RH,Left,right,45.7847709656,45.7845318317
RH,Left,space,48.4969470501,48.4967000484
RH,Left,left,49.2088520527,49.2086558342
RH,Left,left,49.2089920044,49.2088739872
RH,Left,space,52.8490469456,52.8487999439
RH,Left,right,53.6969840527,53.6967909336
RH,Left,right,53.6971230507,53.6970050335
RH,Left,left,56.1690590382,56.168859005
RH,Left,left,56.1691980362,56.169080019
RH,Left,right,57.6571068764,57.6569130421
RH,Left,right,57.6572458744,57.6571278572
