ParticipantID,Condition,PressedKey,TrialTime,StampedTime
pm,Left,space,0.0275628566742,0.00519394874573
pm,Left,space,1.27795386314,1.27761101723
pm,Left,right,2.25378108025,2.25353908539
pm,Left,space,3.98182106018,3.98158407211
pm,Left,right,5.52590703964,5.52566385269
pm,Left,space,8.00594496727,8.00570487976
pm,Left,left,8.78995800018,8.78971886635
pm,Left,space,14.2300539017,14.2298600674
pm,Left,space,14.2301959991,14.2300748825
pm,Left,right,15.1981739998,15.1979329586
pm,Left,space,23.4384400845,23.4381940365
pm,Left,left,25.4545478821,25.4543578625
pm,Left,left,25.4546940327,25.4545738697
pm,Left,space,31.3428070545,31.3424699306
pm,Left,space,31.3429539204,31.3428280354
pm,Left,right,33.0306990147,33.0304570198
pm,Left,space,40.2469120026,40.246669054
pm,Left,left,42.4390358925,42.4387938976
pm,Left,right,46.6870529652,46.6868629456
pm,Left,right,46.6871950626,46.687073946
pm,Left,space,51.9112200737,51.9110300541
pm,Left,space,51.9113619328,51.9112420082
pm,Left,left,53.9353709221,53.9351298809
pm,Left,right,58.2634029388,58.2632119656
pm,Left,right,58.2635440826,58.2634239197
pm,Right,left,1.16767001152,1.1673810482
pm,Right,right,8.28765511513,8.28746294975
pm,Right,right,8.28779602051,8.28767704964
pm,Right,left,11.7838571072,11.7836120129
pm,Right,right,19.7360041142,19.7358109951
pm,Right,right,19.7361459732,19.736025095
pm,Right,left,24.2801511288,24.2799589634
pm,Right,left,24.2802920341,24.2801721096
pm,Right,space,35.6726510525,35.6723270416
pm,Right,space,35.6727981567,35.672672987
pm,Right,left,41.120773077,41.1205079556
pm,Right,right,47.52095294,47.5207090378
pm,Right,left,54.337168932,54.3369259834
pm,Left,space,1.05987405777,1.05963492393
pm,Left,space,1.06001496315,1.0598950386
pm,Left,left,4.06782913208,4.06763792038
pm,Left,left,4.06796908379,4.06785011292
pm,Left,right,5.63596105576,5.63571810722
pm,Left,space,9.52407097816,9.52383208275
pm,Left,left,10.596075058,10.5958371162
pm,Left,space,13.1560759544,13.1558871269
pm,Left,space,13.1562180519,13.1560969353
pm,Left,right,14.5722410679,14.5720019341
pm,Left,space,17.9482901096,17.9480490685
pm,Left,left,20.8924300671,20.8921849728
pm,Left,right,24.5485899448,24.548281908
pm,Left,right,24.5487360954,24.5486109257
pm,Left,left,31.7007420063,31.7005000114
pm,Left,right,34.7568259239,34.7565870285
pm,Left,space,39.7489750385,39.7487299442
pm,Left,right,42.4610869884,42.4608459473
pm,Left,space,43.9490411282,43.9488520622
pm,Left,space,43.9491801262,43.949062109
pm,Left,left,44.9811499119,44.9809069633
pm,Left,space,50.6292519569,50.6290519238
pm,Left,space,50.6293931007,50.6292729378
pm,Left,right,51.7973160744,51.7971191406
pm,Left,right,51.7974569798,51.7973380089
pm,Left,space,59.5496411324,59.5493910313
pm,Right,left,1.42428803444,1.42404294014
pm,Right,left,1.42442798615,1.42430901527
pm,Right,right,11.9285700321,11.9282181263
pm,Right,right,11.9287500381,11.9285979271
pm,Right,left,17.1686069965,17.1683681011
pm,Right,space,24.4010369778,24.4006741047
pm,Right,right,31.5452079773,31.5449399948
pm,Right,space,34.8252761364,34.8249440193
pm,Right,space,34.8254239559,34.8252980709
pm,Right,left,39.9134681225,39.9132709503
pm,Right,left,39.9136140347,39.9134950638
pm,Right,space,45.545511961,45.5452721119
pm,Right,right,46.6737239361,46.6734809875
pm,Right,left,49.0735070705,49.0733180046
pm,Right,left,49.0736470222,49.0735290051
pm,Right,right,57.3460600376,57.3456850052
