ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
JB,ConcentricL,left,0.935491800308,N,nan
JB,RadialR,right,6.94648694992,N,6.94648694992
JB,SpiralL,right,0.937168836594,N,0.937168836594
JB,RadialL,right,1.86803007126,N,4.40725851059
JB,ConcentricR,left,0.559484004974,N,nan
JB,SpiralR,left,13.8658869267,N,0.937168836594
JB,SpiralR,right,1.3965241909,Y,0.937168836594
JB,ConcentricL,left,7.6147210598,N,nan
JB,RadialR,left,2.6178150177,N,4.40725851059
JB,SpiralL,right,5.84578323364,N,3.39147603512
JB,RadialL,left,3.45107984543,N,4.40725851059
JB,ConcentricR,left,1.26024603844,N,nan
JB,SpiralR,left,2.71278190613,N,3.39147603512
