ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MK,ConcentricL,right,1.73347592354,N,2.89105167756
MK,ConcentricR,right,2.77465605736,N,2.88273770469
MK,SpiralR,right,1.56460595131,N,2.51174800737
MK,SpiralL,right,1.55646491051,N,2.44806246758
MK,RadialL,right,1.26072311401,N,2.85468607683
MK,RadialR,right,3.08105802536,N,2.87085550172
MK,SpiralL,left,0.728173971176,Y,2.44806246758
MK,SpiralR,right,1.28608703613,N,2.37543900311
MK,ConcentricR,right,1.22588300705,N,2.77228072484
MK,RadialL,right,2.14378809929,N,2.82238434156
MK,SpiralL,right,2.087433815,N,2.35849752146
MK,ConcentricL,right,1.24991297722,N,2.67713274062
MK,ConcentricR,left,0.895121097565,Y,2.67713274062
MK,RadialR,right,1.11629009247,N,2.71575345099
MK,RadialR,right,1.29545402527,N,2.63220642595
MK,RadialL,right,1.83402919769,N,2.5878632466
MK,SpiralR,left,1.79886293411,N,2.35849752146
MK,SpiralL,right,2.00559711456,N,2.3388919433
MK,ConcentricR,right,2.36360192299,N,2.65868975135
MK,ConcentricL,right,1.9136941433,N,2.61730110645
MK,ConcentricR,left,0.794775009155,Y,2.61730110645
MK,ConcentricR,right,1.62850499153,N,2.56525920567
MK,SpiralL,right,1.57781410217,N,2.29883521482
MK,RadialL,right,1.44138598442,N,2.52752233806
MK,SpiralR,right,2.06220507622,N,2.28700370789
MK,ConcentricL,right,2.30535507202,N,2.55226399899
MK,RadialR,right,1.53072714806,N,2.47768257856
MK,SpiralL,right,1.90032792091,N,2.26859057517
MK,RadialL,right,0.961905002594,Y,2.47768257856
MK,RadialR,right,1.82428002357,N,2.44656817118
MK,ConcentricL,left,1.51736903191,N,2.55226399899
MK,SpiralR,right,1.15967392921,N,2.21818527308
MK,RadialL,right,1.13638710976,N,2.38701448657
MK,ConcentricR,right,2.29895091057,N,2.54020147097
