ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
LB,ConcentricL,left,1.59303307533,N,2.14330494404
LB,SpiralR,left,1.1102077961,N,0.667490005493
LB,ConcentricR,left,1.40799212456,N,2.14330494404
LB,RadialL,right,1.42084789276,N,1.90248592694
LB,SpiralL,left,1.3050839901,N,0.667490005493
LB,RadialR,left,1.41040492058,N,1.90248592694
LB,SpiralR,right,0.852735996246,Y,0.667490005493
LB,SpiralR,left,0.843370914459,N,0.667490005493
LB,SpiralL,left,0.832129001617,N,0.667490005493
LB,RadialR,left,0.869074106216,N,1.90248592694
LB,ConcentricR,left,1.02429795265,N,2.14330494404
LB,ConcentricL,left,1.44519114494,N,2.14330494404
LB,RadialL,left,1.47296690941,N,1.90248592694
LB,RadialL,left,1.41116809845,N,1.90248592694
LB,RadialR,right,0.852269172668,Y,1.90248592694
LB,RadialR,left,1.27623605728,N,1.90248592694
LB,ConcentricL,right,1.08676600456,N,1.79112529754
LB,ConcentricR,left,1.39304184914,N,1.79112529754
LB,SpiralL,left,1.16678500175,N,0.667490005493
LB,SpiralR,left,1.81359791756,N,0.667490005493
LB,RadialR,left,1.36185193062,N,1.90248592694
LB,ConcentricR,right,0.852270126343,Y,1.79112529754
LB,RadialL,left,1.43702316284,N,1.90248592694
LB,SpiralR,left,1.12869405746,N,0.667490005493
LB,SpiralL,left,1.19351196289,N,0.667490005493
LB,ConcentricL,left,1.47965812683,N,1.79112529754
LB,ConcentricR,left,1.38566803932,N,1.79112529754
LB,SpiralR,left,1.61530399323,N,0.667490005493
LB,ConcentricR,right,1.50354599953,Y,1.79112529754
LB,RadialR,left,1.70812797546,N,1.90248592694
LB,ConcentricR,left,2.09246611595,N,1.79112529754
LB,RadialL,left,1.90906906128,N,1.90248592694
LB,ConcentricL,left,1.83700895309,N,1.79112529754
LB,SpiralL,left,1.74390006065,N,0.667490005493
