ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
NB,RadialL,Left,3.000041008,N,0.699797302483
NB,ConcentricL,Left,3.00002908707,N,0.699797302483
NB,SpiralR,Left,3.00012493134,N,0.995627284051
NB,SpiralL,right,0.28041601181,N,0.852585029603
NB,RadialR,right,0.956773996353,N,0.728350268469
NB,RadialR,right,0.293981075287,Y,0.728350268469
NB,ConcentricR,right,1.10011100769,N,0.744276603062
NB,SpiralL,right,1.2878100872,N,0.925122539203
NB,ConcentricL,Left,3.00004506111,N,0.744276603062
NB,RadialL,right,1.74369001389,N,0.829884243011
NB,ConcentricR,right,0.280420064926,N,0.697890949248
NB,RadialR,right,0.934260129929,N,0.839372960003
NB,SpiralR,right,0.952756166458,N,0.929070200239
NB,ConcentricR,right,0.895133018494,Y,0.697890949248
NB,ConcentricL,right,0.807445049286,N,0.707850412888
NB,ConcentricR,right,0.279860019684,N,0.672184546788
NB,SpiralL,right,1.42905688286,N,0.991568535567
NB,SpiralR,right,0.280308008194,N,0.912539588081
NB,RadialR,right,1.35271310806,N,0.882151305675
NB,RadialL,right,0.280208826065,N,0.835848038012
NB,SpiralL,right,1.06224513054,Y,0.912539588081
NB,ConcentricL,Left,3.00012683868,N,0.672184546788
NB,RadialR,Left,3.00002408028,N,0.835848038012
NB,RadialL,Left,3.00010704994,N,0.835848038012
NB,SpiralL,right,2.14550304413,N,1.03583593369
NB,SpiralR,right,0.280287027359,N,0.967149669474
NB,ConcentricR,right,1.82355093956,N,0.760751192386
NB,RadialR,right,1.29665112495,Y,0.835848038012
NB,ConcentricR,right,2.00087690353,N,0.849331600325
NB,ConcentricL,Left,3.00013518333,N,0.849331600325
NB,SpiralL,Left,3.00008702278,N,0.967149669474
NB,RadialL,Left,3.00002408028,N,0.835848038012
NB,SpiralR,right,2.86722207069,N,1.12548903624
NB,RadialR,right,1.22047495842,N,0.86332138947
