ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
NB,ConcentricR,Left,3.00006103516,N,0.280429840088
NB,RadialL,Left,3.00002598763,N,0.280429840088
NB,RadialR,Left,3.00010609627,N,0.280429840088
NB,ConcentricL,Left,3.00010514259,N,0.280429840088
NB,SpiralL,Left,3.00011992455,N,1.71086907387
NB,SpiralR,Left,3.00012612343,N,1.71086907387
NB,ConcentricR,Left,3.00011587143,N,0.280429840088
NB,RadialR,right,3.23303508759,Y,0.280429840088
NB,SpiralR,Left,3.00007081032,N,1.71086907387
NB,ConcentricL,Left,3.00007414818,N,0.280429840088
NB,RadialR,right,1.67537283897,N,0.559418439865
NB,SpiralL,right,0.280303001404,N,1.23401371638
NB,RadialL,right,1.13232707977,N,0.654903213183
NB,SpiralL,right,0.294038057327,Y,1.23401371638
