ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
ak,RadialR,right,4.24436283112,N,2.43955768557
ak,ConcentricR,right,1.53151416779,N,2.359768019
ak,SpiralL,left,2.18116807938,N,1.66715657711
ak,RadialL,right,3.68328094482,N,2.47509263584
ak,SpiralR,left,2.40269804001,N,1.66715657711
ak,ConcentricL,right,2.27917480469,N,2.35746535574
ak,ConcentricL,right,0.77277803421,Y,2.35746535574
ak,SpiralR,left,5.79194092751,N,1.66715657711
ak,RadialR,right,3.34315419197,N,2.49920545684
ak,ConcentricL,left,6.5565559864,N,2.35746535574
ak,RadialL,right,2.10767793655,N,2.48862363197
ak,SpiralL,left,3.27688407898,N,1.66715657711
ak,ConcentricR,left,2.9007589817,N,2.35746535574
ak,ConcentricR,right,1.35700106621,N,2.32967468103
ak,RadialL,right,0.0380120277405,Y,2.48862363197
ak,SpiralL,left,2.13877391815,N,1.66715657711
ak,RadialR,right,4.70665216446,N,2.54699280387
ak,RadialL,right,2.45526695251,N,2.54464085897
ak,ConcentricL,left,4.58578395844,N,2.32967468103
ak,SpiralR,left,1.47528886795,N,1.66715657711
ak,RadialL,right,1.14282894135,N,2.50959556103
ak,SpiralR,left,0.87300491333,Y,1.66715657711
ak,ConcentricR,left,2.49077391624,N,2.32967468103
ak,SpiralL,left,1.15569496155,N,1.66715657711
ak,RadialR,right,2.52463793755,N,2.50996244826
ak,SpiralR,left,2.14831185341,N,1.66715657711
ak,ConcentricL,right,1.14762282372,N,2.29772733353
ak,RadialR,left,2.93337798119,N,2.50996244826
ak,ConcentricR,left,0.0379650592804,Y,2.29772733353
ak,ConcentricR,right,2.30567288399,N,2.29793642697
ak,SpiralR,left,6.41838407516,N,1.66715657711
ak,ConcentricL,right,1.15913319588,N,2.26873634412
ak,RadialL,right,1.54376006126,N,2.48695762952
ak,SpiralL,left,1.68872618675,N,1.66715657711
