ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
JB,RadialR,left,0.639827013016,N,4.40725851059
JB,ConcentricL,left,0.598418951035,N,4.40725851059
JB,ConcentricR,left,0.398792982101,N,4.40725851059
JB,SpiralL,left,1.71186304092,N,3.39147603512
JB,SpiralR,left,1.32182192802,N,3.39147603512
JB,ConcentricR,left,1.99721813202,Y,4.40725851059
JB,RadialL,left,1.23487281799,N,4.40725851059
JB,ConcentricR,left,1.36911010742,N,4.40725851059
JB,SpiralL,left,1.09759616852,N,3.39147603512
JB,RadialR,left,2.31736803055,N,4.40725851059
JB,RadialL,left,1.06993794441,N,4.40725851059
JB,SpiralR,left,0.394033908844,Y,3.39147603512
JB,SpiralR,left,1.17263412476,N,3.39147603512
JB,ConcentricL,left,1.25290107727,N,4.40725851059
