StairLoop.thisTrialN,StairLoop.stepSize,StairLoop.intensity,StairLoop2.thisTrialN,StairLoop2.stepSize,StairLoop2.intensity,thisRow.t,notes,Intro.started,Instructions.started,key_resp_2.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Left.started,Arrow.started,key_resp.started,Left.stopped,StairLoop.response,key_resp.rt,Pre_SecondBlock.started,key_resp_3.started,Change_eye.started,Pre_SecondBlock.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Right.started,Arrow2.started,Key_Resp2.started,Right.stopped,StairLoop2.response,Key_Resp2.rt,End.started,End.stopped,participant,Age,Gender(M/F/N),Dominant Eye(L/R),Handedness(L/R),date,expName,psychopyVersion,frameRate,expStart,
,,,36,0.05,0.014125375446227537,139.8045946000001,,,,,,,,,,,,,,,,,,,,,,139.79148150000003,139.8045946000001,139.8045946000001,140.97469560000002,1,1.1673116000000618,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,37,0.05,0.014125375446227537,140.98804700000005,,,,,,,,,,,,,,,,,,,,,,140.9751186000001,140.98804700000005,140.98804700000005,141.7574816,1,0.75853010000003,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,38,0.05,0.014125375446227537,141.77134720000004,,,,,,,,,,,,,,,,,,,,,,141.75793040000008,141.77134720000004,141.77134720000004,143.24063810000007,1,1.452423500000009,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,39,0.05,0.012589254117941668,143.25452860000007,,,,,,,,,,,,,,,,,,,,,,143.24106490000008,143.25452860000007,143.25452860000007,144.3562121000001,1,1.0842377999999826,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,40,0.05,0.012589254117941668,144.3706128,,,,,,,,,,,,,,,,,,,,,,144.35659440000006,144.3706128,144.3706128,145.7897147000001,1,1.405107199999975,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,41,0.05,0.012589254117941668,145.8040390000001,,,,,,,,,,,,,,,,,,,,,,145.7902703000001,145.8040390000001,145.8040390000001,147.84076670000002,1,2.0230053000000225,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,42,0.05,0.011220184543019632,147.85469590000002,,,,,,,,,,,,,,,,,,,,,,147.84124480000003,147.85469590000002,147.85469590000002,151.63962720000006,0,3.7782723999999916,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,43,0.05,0.012589254117941668,151.6544868000001,,,,,,,,,,,,,,,,,,,,,,151.63999850000005,151.6544868000001,151.6544868000001,154.8380602000001,1,3.177394100000015,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,44,0.05,0.012589254117941668,154.8538982,,,,,,,,,,,,,,,,,,,,,,154.83821220000004,154.8538982,154.8538982,156.4401504000001,0,1.5760894000000008,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,45,0.05,0.014125375446227537,156.4544903000001,,,,,,,,,,,,,,,,,,,,,,156.44054170000004,156.4544903000001,156.4544903000001,156.8579287,0,0.3843230999999605,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,46,0.05,0.015848931924611127,156.8708345,,,,,,,,,,,,,,,,,,,,,,156.85854930000005,156.8708345,156.8708345,157.55574590000003,1,0.6711326999999301,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,47,0.05,0.015848931924611127,157.5705170000001,,,,,,,,,,,,,,,,,,,,,,157.55589840000005,157.5705170000001,157.5705170000001,158.05824430000007,1,0.48473460000002433,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,48,0.05,0.015848931924611127,158.07092350000005,,,,,,,,,,,,,,,,,,,,,,158.0586926000001,158.07092350000005,158.07092350000005,158.82280680000008,1,0.740557400000057,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,49,0.05,0.014125375446227538,158.83747330000006,,,,,,,,,,,,,,,,,,,,,,158.8232015000001,158.83747330000006,158.83747330000006,159.9074075000001,1,1.0645105000000967,,,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.90764450000006,159.9086628,JB,19,F,R,R,2025-02-26_11h17.30.020,ContrastSen,2024.2.4,60.21752980469782,2025-02-26 11h17.51.815049 +0000,
