StairLoop.thisTrialN,StairLoop.stepSize,StairLoop.intensity,StairLoop2.thisTrialN,StairLoop2.stepSize,StairLoop2.intensity,thisRow.t,notes,Intro.started,Instructions.started,key_resp_2.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Left.started,Arrow.started,key_resp.started,Left.stopped,StairLoop.response,key_resp.rt,Pre_SecondBlock.started,key_resp_3.started,Change_eye.started,Pre_SecondBlock.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Right.started,Arrow2.started,Key_Resp2.started,Right.stopped,StairLoop2.response,Key_Resp2.rt,End.started,End.stopped,participant,Age,Gender(M/F/N),Dominant Eye(L/R),Handedness(L/R),date,expName,psychopyVersion,frameRate,expStart,
,,,34,0.05,0.012589254117941682,305.19119650000357,,,,,,,,,,,,,,,,,,,,,,305.18032250000397,305.19119650000357,305.19119650000357,307.9929439999978,1,2.797775199986063,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,35,0.05,0.011220184543019644,308.0080417999998,,,,,,,,,,,,,,,,,,,,,,307.99321610000334,308.0080417999998,308.0080417999998,309.64611040000455,1,1.6351527999795508,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,36,0.05,0.011220184543019644,309.6583152000094,,,,,,,,,,,,,,,,,,,,,,309.64657139999326,309.6583152000094,309.6583152000094,314.29591660000733,0,4.634507900016615,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,37,0.05,0.012589254117941682,314.30803760001436,,,,,,,,,,,,,,,,,,,,,,314.296376400016,314.30803760001436,314.30803760001436,317.92802330001723,1,3.6095060000079684,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,38,0.05,0.012589254117941682,317.9414961000148,,,,,,,,,,,,,,,,,,,,,,317.92847760001314,317.9414961000148,317.9414961000148,319.91035379999084,1,1.9650711999856867,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,39,0.05,0.012589254117941682,319.9241075000027,,,,,,,,,,,,,,,,,,,,,,319.91075999999885,319.9241075000027,319.9241075000027,322.1107614999928,0,2.1728166999819223,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,40,0.05,0.014125375446227552,322.124266800005,,,,,,,,,,,,,,,,,,,,,,322.11124990001554,322.124266800005,322.124266800005,324.3112511000072,0,2.1806986999872606,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,41,0.05,0.015848931924611145,324.3244166999939,,,,,,,,,,,,,,,,,,,,,,324.31171959999483,324.3244166999939,324.3244166999939,326.90972019999754,1,2.5791712000209372,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,42,0.05,0.015848931924611145,326.9243948000076,,,,,,,,,,,,,,,,,,,,,,326.91006429999834,326.9243948000076,326.9243948000076,327.9277646999981,1,1.0005307999963406,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,43,0.05,0.015848931924611145,327.9408017999958,,,,,,,,,,,,,,,,,,,,,,327.9282460999966,327.9408017999958,327.9408017999958,328.960724900011,1,1.0091074999945704,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,44,0.05,0.014125375446227552,328.97399240001687,,,,,,,,,,,,,,,,,,,,,,328.96117749999394,328.97399240001687,328.97399240001687,330.39381700000376,1,1.4158338999841362,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,45,0.05,0.014125375446227552,330.4078301000118,,,,,,,,,,,,,,,,,,,,,,330.3942660999892,330.4078301000118,330.4078301000118,333.0767895000172,1,2.6516724999819417,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,46,0.05,0.014125375446227552,333.091081999999,,,,,,,,,,,,,,,,,,,,,,333.0772272000031,333.091081999999,333.091081999999,334.14543820000836,1,1.0403240000014193,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,47,0.05,0.012589254117941682,334.1573137000087,,,,,,,,,,,,,,,,,,,,,,334.14595150001696,334.1573137000087,334.1573137000087,336.14184660001774,1,1.977677599992603,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,48,0.05,0.012589254117941682,336.157191300008,,,,,,,,,,,,,,,,,,,,,,336.14208980000694,336.157191300008,336.157191300008,338.2264913000108,1,2.0609297000046354,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,49,0.05,0.012589254117941682,338.24106659999234,,,,,,,,,,,,,,,,,,,,,,338.2269050999894,338.24106659999234,338.24106659999234,341.37507750000805,1,3.128416899999138,,,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.37520040001255,341.37564129999373,NB,23,F,L,R,2025-02-19_11h52.29.944,ContrastSen,2024.2.4,59.7686117947633,2025-02-19 11h53.57.241136 +0000,
