ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
LB,ConcentricL,left,1.73950695992,N,1.90248592694
LB,SpiralR,left,1.53877401352,N,0.667490005493
LB,SpiralL,left,1.39409708977,N,0.667490005493
LB,ConcentricR,left,1.77573204041,N,1.90248592694
LB,RadialR,left,1.60550999641,N,1.90248592694
LB,RadialL,left,1.95414590836,N,1.90248592694
LB,RadialR,right,0.85228395462,Y,1.90248592694
LB,ConcentricL,left,1.30798912048,N,1.90248592694
LB,ConcentricR,left,1.51707077026,N,1.90248592694
LB,RadialR,left,1.34946608543,N,1.90248592694
LB,SpiralL,left,1.42845797539,N,0.667490005493
LB,RadialL,left,1.55264997482,N,1.90248592694
LB,SpiralR,left,1.15940403938,N,0.667490005493
LB,ConcentricL,right,1.65384602547,Y,1.90248592694
LB,ConcentricR,left,1.40149593353,N,1.90248592694
LB,RadialL,left,1.46258997917,N,1.90248592694
LB,ConcentricL,left,1.88936305046,N,1.90248592694
LB,SpiralL,left,1.38614106178,N,0.667490005493
LB,RadialR,left,1.11983990669,N,1.90248592694
LB,RadialL,right,0.852400064468,Y,1.90248592694
LB,SpiralR,left,1.24476313591,N,0.667490005493
LB,ConcentricR,left,1.33674001694,N,1.90248592694
LB,ConcentricL,left,1.3365957737,N,1.90248592694
LB,RadialL,left,2.23245000839,N,1.90248592694
LB,SpiralR,left,1.46646308899,N,0.667490005493
LB,SpiralL,left,1.11648392677,N,0.667490005493
LB,RadialR,left,0.30116891861,Y,1.90248592694
LB,RadialR,left,1.04877686501,N,1.90248592694
LB,RadialR,left,1.74026203156,N,1.90248592694
LB,RadialL,left,0.931241989136,N,1.90248592694
LB,SpiralR,left,1.07588601112,N,0.667490005493
LB,ConcentricR,left,4.08701395988,N,1.90248592694
LB,ConcentricL,left,1.60345482826,N,1.90248592694
LB,SpiralL,left,0.879993915558,N,0.667490005493
LB,SpiralL,right,1.55362486839,Y,0.667490005493
