ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MS,SpiralL,left,2.12586688995,N,2.026717484
MS,ConcentricL,right,1.26212501526,N,1.44948885838
MS,RadialL,right,1.5150411129,N,1.47056519985
MS,SpiralR,left,2.18921494484,N,2.026717484
MS,ConcentricR,right,1.35469293594,N,1.44219686435
MS,RadialR,right,1.66702890396,N,1.48567779248
MS,SpiralR,left,1.82319903374,N,2.026717484
MS,RadialL,right,0.706444978714,Y,1.48567779248
MS,ConcentricL,right,1.6618771553,N,1.4578883137
MS,ConcentricR,right,1.08999800682,N,1.43336229325
MS,SpiralL,left,1.75756287575,N,2.026717484
MS,RadialR,right,1.4134619236,N,1.48051951613
MS,RadialL,right,0.835565090179,N,1.4375225544
MS,SpiralL,right,0.0384111404419,Y,2.026717484
MS,SpiralR,left,2.15969705582,N,2.026717484
MS,ConcentricL,right,1.06266403198,N,1.41019365192
MS,RadialR,right,1.98765707016,N,1.47190596163
MS,SpiralL,right,2.44163703918,N,2.10970139503
MS,RadialL,right,1.85279798508,N,1.49431137478
MS,ConcentricR,right,2.18447613716,N,1.45573968046
MS,SpiralL,right,1.55066084862,N,2.01652797063
MS,SpiralL,right,0.70684504509,Y,2.01652797063
MS,ConcentricR,right,0.817528009415,N,1.42028347651
MS,ConcentricL,right,1.28007698059,N,1.41290418725
MS,SpiralR,right,1.93231701851,N,2.00449783461
MS,RadialR,right,1.80508708954,N,1.51157669226
MS,RadialL,right,1.29062390327,N,1.49994759811
MS,ConcentricR,right,0.67298412323,Y,1.41290418725
MS,RadialR,right,1.50524711609,N,1.50021257401
MS,RadialL,right,1.25955200195,N,1.48875254677
MS,ConcentricR,right,0.648004055023,N,1.37465918064
MS,SpiralL,right,1.25465106964,N,1.91076698899
MS,SpiralR,right,1.41125488281,N,1.85526564386
MS,ConcentricL,right,0.945662021637,N,1.3542307445
