ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
ak,RadialL,right,2.90830993652,N,2.27127914959
ak,SpiralL,left,1.4037630558,N,1.66715657711
ak,RadialR,right,3.90618085861,N,2.35732660796
ak,SpiralR,left,2.54392194748,N,1.66715657711
ak,ConcentricL,left,9.62291193008,N,2.23380675035
ak,ConcentricR,right,2.0773191452,N,2.22511299451
ak,SpiralL,left,3.7518029213,N,1.66715657711
ak,ConcentricR,right,0.772745132446,Y,2.22511299451
ak,ConcentricL,right,3.6668009758,N,2.30099130932
ak,RadialL,left,5.85911297798,N,2.35732660796
ak,SpiralR,left,2.82269597054,N,1.66715657711
ak,RadialR,right,1.28176808357,N,2.30354868174
ak,ConcentricR,right,1.68575406075,N,2.27022944689
ak,SpiralR,right,0.739733934402,Y,1.66715657711
ak,SpiralL,left,2.21611809731,N,1.66715657711
ak,RadialL,right,2.18919491768,N,2.2981032644
ak,SpiralR,left,1.97853708267,N,1.66715657711
ak,ConcentricL,left,11.1775071621,N,2.27022944689
ak,ConcentricR,left,4.7271490097,N,2.27022944689
ak,RadialR,left,0.739342212677,Y,2.2981032644
ak,RadialR,right,3.34617185593,N,2.34574274583
ak,RadialL,left,2.95154285431,N,2.34574274583
ak,RadialR,right,3.61380410194,N,2.40087584827
ak,SpiralL,left,3.3919878006,N,1.66715657711
ak,SpiralR,left,4.33130097389,N,1.66715657711
ak,RadialR,right,0.673035144806,Y,2.40087584827
ak,ConcentricR,left,6.85809707642,N,2.27022944689
ak,ConcentricL,right,1.16453194618,N,2.21757718495
ak,SpiralL,left,1.30152916908,N,1.66715657711
ak,ConcentricL,left,2.96029901505,N,2.21757718495
ak,ConcentricR,left,3.81345009804,N,2.21757718495
ak,RadialR,right,1.37537384033,N,2.35814659794
ak,SpiralR,left,2.08702707291,N,1.66715657711
ak,SpiralL,left,0.0380010604858,Y,1.66715657711
ak,RadialL,right,5.17428302765,N,2.47079205513
