ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MS,SpiralR,left,2.65935111046,N,1.9779446125
MS,RadialL,right,1.99733901024,N,1.62445072974
MS,RadialR,right,1.68337988853,N,1.62629226595
MS,ConcentricL,right,1.12660598755,N,1.59636256772
MS,SpiralL,left,2.52092504501,N,1.9779446125
MS,ConcentricR,right,0.968285083771,N,1.57673514635
MS,RadialL,right,0.0383958816528,Y,1.62629226595
MS,SpiralL,left,2.13507509232,N,1.9779446125
MS,ConcentricR,right,1.02321195602,N,1.55996171634
MS,RadialR,right,1.15756797791,N,1.61208849965
MS,ConcentricL,right,1.49462199211,N,1.55803995974
MS,SpiralR,left,2.49761414528,N,1.9779446125
MS,RadialL,right,2.21071910858,N,1.62969528226
MS,SpiralL,left,2.67135000229,N,1.9779446125
MS,SpiralL,left,0.0384659767151,Y,1.9779446125
MS,RadialR,right,1.91878008842,N,1.63795484815
MS,ConcentricR,right,1.31209588051,N,1.55101298605
MS,RadialL,right,1.80274295807,N,1.64253229565
MS,ConcentricL,right,1.44021201134,N,1.5479351812
MS,SpiralR,left,1.5093319416,N,1.9779446125
MS,SpiralL,left,2.29554605484,N,1.9779446125
MS,ConcentricR,right,0.664837837219,N,1.52406768541
MS,SpiralR,right,0.773191928864,Y,1.9779446125
MS,SpiralR,left,2.30186510086,N,1.9779446125
MS,RadialL,right,1.89529204369,N,1.64936364019
MS,ConcentricL,right,1.08949398994,N,1.51263153553
MS,RadialR,left,2.71721100807,N,1.64936364019
MS,SpiralL,left,1.67711591721,N,1.9779446125
MS,RadialL,right,1.60012888908,N,1.64806798885
MS,ConcentricL,right,0.673502922058,Y,1.51263153553
MS,ConcentricL,right,1.17814803123,N,1.50405503542
MS,RadialR,right,1.4745349884,N,1.64361842473
MS,SpiralR,left,1.92623496056,N,1.9779446125
MS,ConcentricR,right,0.822746038437,N,1.4870223105
