ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
NB,RadialL,Left,3.00010800362,N,0.654903213182
NB,ConcentricR,Left,3.00006198883,N,0.654903213182
NB,ConcentricL,Left,3.00004482269,N,0.654903213182
NB,SpiralR,Left,3.00009918213,N,1.23401371638
NB,SpiralL,Left,3.00002503395,N,1.23401371638
NB,RadialR,Left,3.00009799004,N,0.654903213182
NB,SpiralL,right,0.280467987061,N,0.995627284051
NB,SpiralR,right,0.995445013046,Y,0.995627284051
NB,RadialR,right,1.38862609863,N,0.759720768246
NB,RadialL,right,0.280333042145,N,0.699797302484
NB,SpiralR,Left,3.00007677078,N,0.995627284051
NB,ConcentricL,Left,3.00010704994,N,0.654903213182
NB,ConcentricR,right,2.1867480278,N,0.873738186699
