26.8650 	INFO 	Loaded monitor calibration from ['2024_07_05 16:35']
31.3824 	EXP 	Created Arrow = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Arrow', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
31.3947 	EXP 	Created Change_eye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Change_eye', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
31.3959 	EXP 	Created Arrow2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Arrow2', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0080 	INFO 	Keyboard events cleared
0.0077 	EXP 	Instructions: autoDraw = True
6.9293 	DATA 	Keypress: space
6.9318 	INFO 	Keyboard events cleared
6.9315 	EXP 	Instructions: autoDraw = False
6.9315 	EXP 	Arrow: ori = 270.0
6.9315 	EXP 	Arrow: autoDraw = True
8.9599 	DATA 	Keypress: left
8.9742 	INFO 	Keyboard events cleared
8.9737 	EXP 	Arrow: autoDraw = False
8.9737 	EXP 	Arrow: ori = 90.0
8.9737 	EXP 	Arrow: autoDraw = True
9.7190 	DATA 	Keypress: right
9.7246 	INFO 	Keyboard events cleared
9.7239 	EXP 	Arrow: autoDraw = False
9.7239 	EXP 	Arrow: ori = 90.0
9.7239 	EXP 	Arrow: autoDraw = True
11.0640 	DATA 	Keypress: right
11.0743 	INFO 	Keyboard events cleared
11.0737 	EXP 	Arrow: autoDraw = False
11.0737 	EXP 	Arrow: ori = 180.0
11.0737 	EXP 	Arrow: autoDraw = True
12.2970 	DATA 	Keypress: down
12.3085 	INFO 	Keyboard events cleared
12.3074 	EXP 	Arrow: autoDraw = False
12.3074 	EXP 	Arrow: ori = 90.0
12.3074 	EXP 	Arrow: autoDraw = True
13.9151 	DATA 	Keypress: down
13.9247 	INFO 	Keyboard events cleared
13.9237 	EXP 	Arrow: autoDraw = False
13.9237 	EXP 	Arrow: ori = 270.0
13.9237 	EXP 	Arrow: autoDraw = True
14.9448 	DATA 	Keypress: left
14.9745 	INFO 	Keyboard events cleared
14.9735 	EXP 	Arrow: autoDraw = False
14.9735 	EXP 	Arrow: ori = 180.0
14.9735 	EXP 	Arrow: autoDraw = True
18.3307 	DATA 	Keypress: up
18.3409 	INFO 	Keyboard events cleared
18.3402 	EXP 	Arrow: autoDraw = False
18.3402 	EXP 	Arrow: ori = 180.0
18.3402 	EXP 	Arrow: autoDraw = True
19.0463 	DATA 	Keypress: down
19.0580 	INFO 	Keyboard events cleared
19.0572 	EXP 	Arrow: autoDraw = False
19.0572 	EXP 	Arrow: ori = 180.0
19.0572 	EXP 	Arrow: autoDraw = True
19.7638 	DATA 	Keypress: down
19.7747 	INFO 	Keyboard events cleared
19.7735 	EXP 	Arrow: autoDraw = False
19.7735 	EXP 	Arrow: ori = 180.0
19.7735 	EXP 	Arrow: autoDraw = True
20.4009 	DATA 	Keypress: down
20.4080 	INFO 	Keyboard events cleared
20.4071 	EXP 	Arrow: autoDraw = False
20.4071 	EXP 	Arrow: ori = 270.0
20.4071 	EXP 	Arrow: autoDraw = True
23.4763 	DATA 	Keypress: left
23.4906 	INFO 	Keyboard events cleared
23.4899 	EXP 	Arrow: autoDraw = False
23.4899 	EXP 	Arrow: ori = 90.0
23.4899 	EXP 	Arrow: autoDraw = True
24.3264 	DATA 	Keypress: right
24.3404 	INFO 	Keyboard events cleared
24.3400 	EXP 	Arrow: autoDraw = False
24.3400 	EXP 	Arrow: ori = 180.0
24.3400 	EXP 	Arrow: autoDraw = True
26.6479 	DATA 	Keypress: right
26.6582 	INFO 	Keyboard events cleared
26.6569 	EXP 	Arrow: autoDraw = False
26.6569 	EXP 	Arrow: ori = 90.0
26.6569 	EXP 	Arrow: autoDraw = True
27.8636 	DATA 	Keypress: right
27.8914 	INFO 	Keyboard events cleared
27.8905 	EXP 	Arrow: autoDraw = False
27.8905 	EXP 	Arrow: ori = 270.0
27.8905 	EXP 	Arrow: autoDraw = True
29.3815 	DATA 	Keypress: left
29.3918 	INFO 	Keyboard events cleared
29.3907 	EXP 	Arrow: autoDraw = False
29.3907 	EXP 	Arrow: ori = 90.0
29.3907 	EXP 	Arrow: autoDraw = True
29.9816 	DATA 	Keypress: right
29.9911 	INFO 	Keyboard events cleared
29.9904 	EXP 	Arrow: autoDraw = False
29.9904 	EXP 	Arrow: ori = 180.0
29.9904 	EXP 	Arrow: autoDraw = True
31.0792 	DATA 	Keypress: down
31.1086 	INFO 	Keyboard events cleared
31.1072 	EXP 	Arrow: autoDraw = False
31.1072 	EXP 	Arrow: ori = 180.0
31.1072 	EXP 	Arrow: autoDraw = True
31.9109 	DATA 	Keypress: down
31.9418 	INFO 	Keyboard events cleared
31.9407 	EXP 	Arrow: autoDraw = False
31.9407 	EXP 	Arrow: ori = 0.0
31.9407 	EXP 	Arrow: autoDraw = True
32.7109 	DATA 	Keypress: up
32.7404 	INFO 	Keyboard events cleared
32.7399 	EXP 	Arrow: autoDraw = False
32.7399 	EXP 	Arrow: ori = 90.0
32.7399 	EXP 	Arrow: autoDraw = True
33.6802 	DATA 	Keypress: right
33.6909 	INFO 	Keyboard events cleared
33.6902 	EXP 	Arrow: autoDraw = False
33.6902 	EXP 	Arrow: ori = 180.0
33.6902 	EXP 	Arrow: autoDraw = True
35.1844 	DATA 	Keypress: left
35.1912 	INFO 	Keyboard events cleared
35.1902 	EXP 	Arrow: autoDraw = False
35.1902 	EXP 	Arrow: ori = 0.0
35.1902 	EXP 	Arrow: autoDraw = True
35.8293 	DATA 	Keypress: up
35.8406 	INFO 	Keyboard events cleared
35.8400 	EXP 	Arrow: autoDraw = False
35.8400 	EXP 	Arrow: ori = 90.0
35.8400 	EXP 	Arrow: autoDraw = True
37.3643 	DATA 	Keypress: up
37.3751 	INFO 	Keyboard events cleared
37.3738 	EXP 	Arrow: autoDraw = False
37.3738 	EXP 	Arrow: ori = 0.0
37.3738 	EXP 	Arrow: autoDraw = True
37.9456 	DATA 	Keypress: up
37.9575 	INFO 	Keyboard events cleared
37.9567 	EXP 	Arrow: autoDraw = False
37.9567 	EXP 	Arrow: ori = 0.0
37.9567 	EXP 	Arrow: autoDraw = True
38.6138 	DATA 	Keypress: up
38.6246 	INFO 	Keyboard events cleared
38.6235 	EXP 	Arrow: autoDraw = False
38.6235 	EXP 	Arrow: ori = 0.0
38.6235 	EXP 	Arrow: autoDraw = True
40.0970 	DATA 	Keypress: up
40.1080 	INFO 	Keyboard events cleared
40.1069 	EXP 	Arrow: autoDraw = False
40.1069 	EXP 	Arrow: ori = 180.0
40.1069 	EXP 	Arrow: autoDraw = True
42.2164 	DATA 	Keypress: down
42.2241 	INFO 	Keyboard events cleared
42.2232 	EXP 	Arrow: autoDraw = False
42.2232 	EXP 	Arrow: ori = 180.0
42.2232 	EXP 	Arrow: autoDraw = True
44.1763 	DATA 	Keypress: down
44.1900 	INFO 	Keyboard events cleared
44.1895 	EXP 	Arrow: autoDraw = False
44.1895 	EXP 	Arrow: ori = 270.0
44.1895 	EXP 	Arrow: autoDraw = True
44.7649 	DATA 	Keypress: down
44.7745 	INFO 	Keyboard events cleared
44.7733 	EXP 	Arrow: autoDraw = False
44.7733 	EXP 	Arrow: ori = 270.0
44.7733 	EXP 	Arrow: autoDraw = True
45.7446 	DATA 	Keypress: left
45.7743 	INFO 	Keyboard events cleared
45.7731 	EXP 	Arrow: autoDraw = False
45.7731 	EXP 	Arrow: ori = 270.0
45.7731 	EXP 	Arrow: autoDraw = True
46.8637 	DATA 	Keypress: left
46.8742 	INFO 	Keyboard events cleared
46.8731 	EXP 	Arrow: autoDraw = False
46.8731 	EXP 	Arrow: ori = 90.0
46.8731 	EXP 	Arrow: autoDraw = True
47.6303 	DATA 	Keypress: right
47.6415 	INFO 	Keyboard events cleared
47.6401 	EXP 	Arrow: autoDraw = False
47.6401 	EXP 	Arrow: ori = 180.0
47.6401 	EXP 	Arrow: autoDraw = True
48.9975 	DATA 	Keypress: down
49.0075 	INFO 	Keyboard events cleared
49.0065 	EXP 	Arrow: autoDraw = False
49.0065 	EXP 	Arrow: ori = 90.0
49.0065 	EXP 	Arrow: autoDraw = True
51.9779 	DATA 	Keypress: down
52.0079 	INFO 	Keyboard events cleared
52.0067 	EXP 	Arrow: autoDraw = False
52.0067 	EXP 	Arrow: ori = 0.0
52.0067 	EXP 	Arrow: autoDraw = True
53.2428 	DATA 	Keypress: up
53.2744 	INFO 	Keyboard events cleared
53.2732 	EXP 	Arrow: autoDraw = False
53.2732 	EXP 	Arrow: ori = 90.0
53.2732 	EXP 	Arrow: autoDraw = True
54.2589 	DATA 	Keypress: right
54.2732 	INFO 	Keyboard events cleared
54.2726 	EXP 	Arrow: autoDraw = False
54.2726 	EXP 	Arrow: ori = 180.0
54.2726 	EXP 	Arrow: autoDraw = True
55.2811 	DATA 	Keypress: down
55.2913 	INFO 	Keyboard events cleared
55.2901 	EXP 	Arrow: autoDraw = False
55.2901 	EXP 	Arrow: ori = 0.0
55.2901 	EXP 	Arrow: autoDraw = True
56.2147 	DATA 	Keypress: left
56.2243 	INFO 	Keyboard events cleared
56.2232 	EXP 	Arrow: autoDraw = False
56.2232 	EXP 	Arrow: ori = 270.0
56.2232 	EXP 	Arrow: autoDraw = True
56.9974 	DATA 	Keypress: left
57.0080 	INFO 	Keyboard events cleared
57.0066 	EXP 	Arrow: autoDraw = False
57.0066 	EXP 	Arrow: ori = 180.0
57.0066 	EXP 	Arrow: autoDraw = True
58.9132 	DATA 	Keypress: down
58.9236 	INFO 	Keyboard events cleared
58.9227 	EXP 	Arrow: autoDraw = False
58.9227 	EXP 	Arrow: ori = 90.0
58.9227 	EXP 	Arrow: autoDraw = True
60.5619 	DATA 	Keypress: right
60.5907 	INFO 	Keyboard events cleared
60.5897 	EXP 	Arrow: autoDraw = False
60.5897 	EXP 	Arrow: ori = 180.0
60.5897 	EXP 	Arrow: autoDraw = True
61.7128 	DATA 	Keypress: down
61.7240 	INFO 	Keyboard events cleared
61.7229 	EXP 	Arrow: autoDraw = False
61.7229 	EXP 	Arrow: ori = 180.0
61.7229 	EXP 	Arrow: autoDraw = True
63.8489 	DATA 	Keypress: right
63.8570 	INFO 	Keyboard events cleared
63.8560 	EXP 	Arrow: autoDraw = False
63.8560 	EXP 	Arrow: ori = 270.0
63.8560 	EXP 	Arrow: autoDraw = True
64.6634 	DATA 	Keypress: left
64.6733 	INFO 	Keyboard events cleared
64.6724 	EXP 	Arrow: autoDraw = False
64.6724 	EXP 	Arrow: ori = 90.0
64.6724 	EXP 	Arrow: autoDraw = True
65.4111 	DATA 	Keypress: right
65.4242 	INFO 	Keyboard events cleared
65.4230 	EXP 	Arrow: autoDraw = False
65.4230 	EXP 	Arrow: ori = 270.0
65.4230 	EXP 	Arrow: autoDraw = True
66.4486 	DATA 	Keypress: left
66.4571 	INFO 	Keyboard events cleared
66.4562 	EXP 	Arrow: autoDraw = False
66.4562 	EXP 	Arrow: ori = 180.0
66.4562 	EXP 	Arrow: autoDraw = True
67.3619 	DATA 	Keypress: down
67.3744 	INFO 	Keyboard events cleared
67.3730 	EXP 	Arrow: autoDraw = False
67.3730 	EXP 	Arrow: ori = 270.0
67.3730 	EXP 	Arrow: autoDraw = True
68.6618 	DATA 	Keypress: left
68.6912 	INFO 	Keyboard events cleared
68.6898 	EXP 	Arrow: autoDraw = False
68.6898 	EXP 	Arrow: ori = 90.0
68.6898 	EXP 	Arrow: autoDraw = True
70.0808 	DATA 	Keypress: up
70.0901 	INFO 	Keyboard events cleared
70.0892 	EXP 	Arrow: autoDraw = False
70.0892 	EXP 	Arrow: ori = 90.0
70.0892 	EXP 	Arrow: autoDraw = True
70.8116 	DATA 	Keypress: right
70.8410 	INFO 	Keyboard events cleared
70.8396 	EXP 	Arrow: autoDraw = False
70.8396 	EXP 	Change_eye: autoDraw = True
73.4966 	DATA 	Keypress: space
73.5068 	INFO 	Keyboard events cleared
73.5058 	EXP 	Change_eye: autoDraw = False
73.5058 	EXP 	Arrow2: ori = 90.0
73.5058 	EXP 	Arrow2: autoDraw = True
74.8974 	DATA 	Keypress: right
74.9074 	INFO 	Keyboard events cleared
74.9063 	EXP 	Arrow2: autoDraw = False
74.9063 	EXP 	Arrow2: ori = 270.0
74.9063 	EXP 	Arrow2: autoDraw = True
75.3488 	DATA 	Keypress: left
75.3568 	INFO 	Keyboard events cleared
75.3558 	EXP 	Arrow2: autoDraw = False
75.3558 	EXP 	Arrow2: ori = 180.0
75.3558 	EXP 	Arrow2: autoDraw = True
76.4122 	DATA 	Keypress: down
76.4244 	INFO 	Keyboard events cleared
76.4227 	EXP 	Arrow2: autoDraw = False
76.4227 	EXP 	Arrow2: ori = 0.0
76.4227 	EXP 	Arrow2: autoDraw = True
78.5966 	DATA 	Keypress: up
78.6070 	INFO 	Keyboard events cleared
78.6058 	EXP 	Arrow2: autoDraw = False
78.6058 	EXP 	Arrow2: ori = 0.0
78.6058 	EXP 	Arrow2: autoDraw = True
80.9640 	DATA 	Keypress: up
80.9737 	INFO 	Keyboard events cleared
80.9724 	EXP 	Arrow2: autoDraw = False
80.9724 	EXP 	Arrow2: ori = 270.0
80.9724 	EXP 	Arrow2: autoDraw = True
83.5752 	DATA 	Keypress: right
83.6061 	INFO 	Keyboard events cleared
83.6054 	EXP 	Arrow2: autoDraw = False
83.6054 	EXP 	Arrow2: ori = 270.0
83.6054 	EXP 	Arrow2: autoDraw = True
85.8139 	DATA 	Keypress: down
85.8238 	INFO 	Keyboard events cleared
85.8224 	EXP 	Arrow2: autoDraw = False
85.8224 	EXP 	Arrow2: ori = 90.0
85.8224 	EXP 	Arrow2: autoDraw = True
87.9459 	DATA 	Keypress: right
87.9570 	INFO 	Keyboard events cleared
87.9558 	EXP 	Arrow2: autoDraw = False
87.9558 	EXP 	Arrow2: ori = 90.0
87.9558 	EXP 	Arrow2: autoDraw = True
90.9801 	DATA 	Keypress: right
90.9901 	INFO 	Keyboard events cleared
90.9891 	EXP 	Arrow2: autoDraw = False
90.9891 	EXP 	Arrow2: ori = 270.0
90.9891 	EXP 	Arrow2: autoDraw = True
96.3301 	DATA 	Keypress: right
96.3394 	INFO 	Keyboard events cleared
96.3387 	EXP 	Arrow2: autoDraw = False
96.3387 	EXP 	Arrow2: ori = 180.0
96.3387 	EXP 	Arrow2: autoDraw = True
97.0792 	DATA 	Keypress: down
97.0903 	INFO 	Keyboard events cleared
97.0891 	EXP 	Arrow2: autoDraw = False
97.0891 	EXP 	Arrow2: ori = 180.0
97.0891 	EXP 	Arrow2: autoDraw = True
97.6636 	DATA 	Keypress: down
97.6733 	INFO 	Keyboard events cleared
97.6721 	EXP 	Arrow2: autoDraw = False
97.6721 	EXP 	Arrow2: ori = 0.0
97.6721 	EXP 	Arrow2: autoDraw = True
99.0955 	DATA 	Keypress: up
99.1068 	INFO 	Keyboard events cleared
99.1056 	EXP 	Arrow2: autoDraw = False
99.1056 	EXP 	Arrow2: ori = 0.0
99.1056 	EXP 	Arrow2: autoDraw = True
101.2302 	DATA 	Keypress: up
101.2401 	INFO 	Keyboard events cleared
101.2388 	EXP 	Arrow2: autoDraw = False
101.2388 	EXP 	Arrow2: ori = 180.0
101.2388 	EXP 	Arrow2: autoDraw = True
103.0944 	DATA 	Keypress: left
103.1063 	INFO 	Keyboard events cleared
103.1054 	EXP 	Arrow2: autoDraw = False
103.1054 	EXP 	Arrow2: ori = 270.0
103.1054 	EXP 	Arrow2: autoDraw = True
104.9137 	DATA 	Keypress: left
104.9229 	INFO 	Keyboard events cleared
104.9219 	EXP 	Arrow2: autoDraw = False
104.9219 	EXP 	Arrow2: ori = 270.0
104.9219 	EXP 	Arrow2: autoDraw = True
106.6642 	DATA 	Keypress: left
106.6729 	INFO 	Keyboard events cleared
106.6718 	EXP 	Arrow2: autoDraw = False
106.6718 	EXP 	Arrow2: ori = 90.0
106.6718 	EXP 	Arrow2: autoDraw = True
109.3240 	DATA 	Keypress: right
109.3385 	INFO 	Keyboard events cleared
109.3381 	EXP 	Arrow2: autoDraw = False
109.3381 	EXP 	Arrow2: ori = 180.0
109.3381 	EXP 	Arrow2: autoDraw = True
111.1738 	DATA 	Keypress: right
111.2053 	INFO 	Keyboard events cleared
111.2048 	EXP 	Arrow2: autoDraw = False
111.2048 	EXP 	Arrow2: ori = 270.0
111.2048 	EXP 	Arrow2: autoDraw = True
113.0634 	DATA 	Keypress: right
113.0727 	INFO 	Keyboard events cleared
113.0717 	EXP 	Arrow2: autoDraw = False
113.0717 	EXP 	Arrow2: ori = 90.0
113.0717 	EXP 	Arrow2: autoDraw = True
114.9623 	DATA 	Keypress: right
114.9731 	INFO 	Keyboard events cleared
114.9718 	EXP 	Arrow2: autoDraw = False
114.9718 	EXP 	Arrow2: ori = 270.0
114.9718 	EXP 	Arrow2: autoDraw = True
117.1961 	DATA 	Keypress: left
117.2058 	INFO 	Keyboard events cleared
117.2050 	EXP 	Arrow2: autoDraw = False
117.2050 	EXP 	Arrow2: ori = 90.0
117.2050 	EXP 	Arrow2: autoDraw = True
118.7298 	DATA 	Keypress: left
118.7398 	INFO 	Keyboard events cleared
118.7385 	EXP 	Arrow2: autoDraw = False
118.7385 	EXP 	Arrow2: ori = 180.0
118.7385 	EXP 	Arrow2: autoDraw = True
120.1287 	DATA 	Keypress: left
120.1396 	INFO 	Keyboard events cleared
120.1384 	EXP 	Arrow2: autoDraw = False
120.1384 	EXP 	Arrow2: ori = 270.0
120.1384 	EXP 	Arrow2: autoDraw = True
120.9300 	DATA 	Keypress: left
120.9399 	INFO 	Keyboard events cleared
120.9385 	EXP 	Arrow2: autoDraw = False
120.9385 	EXP 	Arrow2: ori = 180.0
120.9385 	EXP 	Arrow2: autoDraw = True
121.7963 	DATA 	Keypress: down
121.8061 	INFO 	Keyboard events cleared
121.8050 	EXP 	Arrow2: autoDraw = False
121.8050 	EXP 	Arrow2: ori = 270.0
121.8050 	EXP 	Arrow2: autoDraw = True
125.3463 	DATA 	Keypress: left
125.3564 	INFO 	Keyboard events cleared
125.3551 	EXP 	Arrow2: autoDraw = False
125.3551 	EXP 	Arrow2: ori = 0.0
125.3551 	EXP 	Arrow2: autoDraw = True
127.0444 	DATA 	Keypress: up
127.0562 	INFO 	Keyboard events cleared
127.0549 	EXP 	Arrow2: autoDraw = False
127.0549 	EXP 	Arrow2: ori = 0.0
127.0549 	EXP 	Arrow2: autoDraw = True
128.8287 	DATA 	Keypress: up
128.8397 	INFO 	Keyboard events cleared
128.8384 	EXP 	Arrow2: autoDraw = False
128.8384 	EXP 	Arrow2: ori = 270.0
128.8384 	EXP 	Arrow2: autoDraw = True
130.9304 	DATA 	Keypress: up
130.9388 	INFO 	Keyboard events cleared
130.9378 	EXP 	Arrow2: autoDraw = False
130.9378 	EXP 	Arrow2: ori = 90.0
130.9378 	EXP 	Arrow2: autoDraw = True
132.6472 	DATA 	Keypress: up
132.6558 	INFO 	Keyboard events cleared
132.6549 	EXP 	Arrow2: autoDraw = False
132.6549 	EXP 	Arrow2: ori = 270.0
132.6549 	EXP 	Arrow2: autoDraw = True
133.4128 	DATA 	Keypress: left
133.4226 	INFO 	Keyboard events cleared
133.4213 	EXP 	Arrow2: autoDraw = False
133.4213 	EXP 	Arrow2: ori = 0.0
133.4213 	EXP 	Arrow2: autoDraw = True
134.1121 	DATA 	Keypress: up
134.1226 	INFO 	Keyboard events cleared
134.1213 	EXP 	Arrow2: autoDraw = False
134.1213 	EXP 	Arrow2: ori = 180.0
134.1213 	EXP 	Arrow2: autoDraw = True
134.9801 	DATA 	Keypress: down
134.9883 	INFO 	Keyboard events cleared
134.9876 	EXP 	Arrow2: autoDraw = False
134.9876 	EXP 	Arrow2: ori = 0.0
134.9876 	EXP 	Arrow2: autoDraw = True
136.6799 	DATA 	Keypress: up
136.6889 	INFO 	Keyboard events cleared
136.6880 	EXP 	Arrow2: autoDraw = False
136.6880 	EXP 	Arrow2: ori = 90.0
136.6880 	EXP 	Arrow2: autoDraw = True
139.7955 	DATA 	Keypress: left
139.8057 	INFO 	Keyboard events cleared
139.8046 	EXP 	Arrow2: autoDraw = False
139.8046 	EXP 	Arrow2: ori = 180.0
139.8046 	EXP 	Arrow2: autoDraw = True
140.9795 	DATA 	Keypress: down
140.9891 	INFO 	Keyboard events cleared
140.9880 	EXP 	Arrow2: autoDraw = False
140.9880 	EXP 	Arrow2: ori = 180.0
140.9880 	EXP 	Arrow2: autoDraw = True
141.7620 	DATA 	Keypress: down
141.7728 	INFO 	Keyboard events cleared
141.7713 	EXP 	Arrow2: autoDraw = False
141.7713 	EXP 	Arrow2: ori = 180.0
141.7713 	EXP 	Arrow2: autoDraw = True
143.2257 	DATA 	Keypress: down
143.2557 	INFO 	Keyboard events cleared
143.2545 	EXP 	Arrow2: autoDraw = False
143.2545 	EXP 	Arrow2: ori = 90.0
143.2545 	EXP 	Arrow2: autoDraw = True
144.3398 	DATA 	Keypress: right
144.3714 	INFO 	Keyboard events cleared
144.3706 	EXP 	Arrow2: autoDraw = False
144.3706 	EXP 	Arrow2: ori = 0.0
144.3706 	EXP 	Arrow2: autoDraw = True
145.7943 	DATA 	Keypress: up
145.8047 	INFO 	Keyboard events cleared
145.8040 	EXP 	Arrow2: autoDraw = False
145.8040 	EXP 	Arrow2: ori = 180.0
145.8040 	EXP 	Arrow2: autoDraw = True
147.8456 	DATA 	Keypress: down
147.8557 	INFO 	Keyboard events cleared
147.8547 	EXP 	Arrow2: autoDraw = False
147.8547 	EXP 	Arrow2: ori = 0.0
147.8547 	EXP 	Arrow2: autoDraw = True
151.6435 	DATA 	Keypress: left
151.6557 	INFO 	Keyboard events cleared
151.6545 	EXP 	Arrow2: autoDraw = False
151.6545 	EXP 	Arrow2: ori = 0.0
151.6545 	EXP 	Arrow2: autoDraw = True
154.8398 	DATA 	Keypress: up
154.8546 	INFO 	Keyboard events cleared
154.8539 	EXP 	Arrow2: autoDraw = False
154.8539 	EXP 	Arrow2: ori = 90.0
154.8539 	EXP 	Arrow2: autoDraw = True
156.4446 	DATA 	Keypress: up
156.4558 	INFO 	Keyboard events cleared
156.4545 	EXP 	Arrow2: autoDraw = False
156.4545 	EXP 	Arrow2: ori = 270.0
156.4545 	EXP 	Arrow2: autoDraw = True
156.8414 	DATA 	Keypress: right
156.8721 	INFO 	Keyboard events cleared
156.8708 	EXP 	Arrow2: autoDraw = False
156.8708 	EXP 	Arrow2: ori = 0.0
156.8708 	EXP 	Arrow2: autoDraw = True
157.5584 	DATA 	Keypress: up
157.5712 	INFO 	Keyboard events cleared
157.5705 	EXP 	Arrow2: autoDraw = False
157.5705 	EXP 	Arrow2: ori = 270.0
157.5705 	EXP 	Arrow2: autoDraw = True
158.0629 	DATA 	Keypress: left
158.0721 	INFO 	Keyboard events cleared
158.0709 	EXP 	Arrow2: autoDraw = False
158.0709 	EXP 	Arrow2: ori = 90.0
158.0709 	EXP 	Arrow2: autoDraw = True
158.8267 	DATA 	Keypress: right
158.8383 	INFO 	Keyboard events cleared
158.8375 	EXP 	Arrow2: autoDraw = False
158.8375 	EXP 	Arrow2: ori = 180.0
158.8375 	EXP 	Arrow2: autoDraw = True
160.0996 	INFO 	saved data to D:\Orientation\data/JB_ContrastSen_2025-02-26_11h17.30.020.psydat
160.1253 	INFO 	saved data to 'D:\\Orientation\\data/JB_ContrastSen_2025-02-26_11h17.30.020.csv'
