ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MK,ConcentricL,right,1.63853216171,N,2.3544717768
MK,ConcentricR,right,1.55588293076,N,2.32119724155
MK,SpiralR,left,1.74899697304,N,2.21818527308
MK,SpiralL,right,2.62117218971,N,2.23570644337
MK,RadialL,right,1.52966809273,N,2.34973855641
MK,RadialR,right,1.77912592888,N,2.32596303026
MK,ConcentricR,left,1.12897205353,Y,2.32119724155
MK,RadialR,right,1.62902998924,N,2.29808570862
MK,ConcentricR,right,1.99421906471,N,2.30811811447
MK,SpiralL,right,2.93623590469,N,2.26489517093
MK,SpiralR,left,1.95895195007,N,2.26489517093
MK,ConcentricL,right,1.33452796936,N,2.27067233966
MK,RadialL,right,1.19233894348,N,2.25555698688
MK,SpiralL,right,1.76774311066,N,2.24500908852
MK,SpiralR,right,0.293930053711,Y,2.24500908852
MK,RadialR,right,0.885519981384,N,2.20481487557
MK,SpiralR,right,1.40223503113,N,2.21259470169
MK,ConcentricR,right,1.08145093918,N,2.22662710261
MK,ConcentricL,right,1.09360218048,N,2.18616192682
MK,RadialL,right,1.45720720291,N,2.17811460154
MK,SpiralR,right,2.03758692741,N,2.20611293228
MK,ConcentricL,right,1.18607211113,N,2.1516760711
MK,ConcentricR,left,1.39607810974,Y,2.1516760711
MK,ConcentricR,right,1.29023814201,N,2.12296147347
MK,SpiralL,right,1.69351100922,N,2.18780572074
MK,RadialR,right,1.39199018478,N,2.15100686304
MK,RadialL,right,1.49544596672,N,2.12915483316
MK,ConcentricL,right,1.129997015,N,2.0909303619
MK,SpiralR,right,2.3004360199,N,2.19168952416
MK,RadialL,right,2.10176086426,N,2.12827115674
MK,RadialR,right,0.293931007385,Y,2.12827115674
MK,SpiralL,right,1.71737885475,N,2.17587916851
MK,RadialR,right,2.25540399551,N,2.13224405795
MK,ConcentricR,left,2.93881392479,N,2.0909303619
