StairLoop.thisTrialN,StairLoop.stepSize,StairLoop.intensity,StairLoop2.thisTrialN,StairLoop2.stepSize,StairLoop2.intensity,thisRow.t,notes,Intro.started,Instructions.started,key_resp_2.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Left.started,Arrow.started,key_resp.started,Left.stopped,StairLoop.response,key_resp.rt,Pre_SecondBlock.started,key_resp_3.started,Change_eye.started,Pre_SecondBlock.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Right.started,Arrow2.started,Key_Resp2.started,Right.stopped,StairLoop2.response,Key_Resp2.rt,End.started,End.stopped,participant,Age,Gender(M/F/N),Dominant Eye(L/R),Handedness(L/R),date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.0027599999999949887,0.006537400000013349,0.006537400000013349,24.64897450000001,space,24.61227530000002,None,,,,,,,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
0,0.6,1.0,,,,24.654849799999994,,,,,,,,,24.649183800000003,24.654849799999994,24.654849799999994,25.596518500000002,1,0.9381457000000069,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
1,0.6,0.251188643150958,,,,25.6120521,,,,,,,,,25.596782399999995,25.6120521,25.6120521,26.263967699999995,1,0.6374039000000096,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
2,0.6,0.06309573444801933,,,,26.27867839999999,,,,,,,,,26.26423170000001,26.27867839999999,26.27867839999999,26.98009239999999,1,0.6851887999999917,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
3,0.6,0.015848931924611138,,,,26.995381199999997,,,,,,,,,26.980333300000012,26.995381199999997,26.995381199999997,29.66301440000001,1,2.6514435999999932,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
4,0.4,0.003981071705534973,,,,29.67869139999999,,,,,,,,,29.66319820000001,29.67869139999999,29.67869139999999,34.7468461,0,5.053780400000022,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
5,0.4,0.010000000000000002,,,,34.761824399999995,,,,,,,,,34.747100200000006,34.761824399999995,34.761824399999995,36.11343360000001,0,1.3453575000000058,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
6,0.4,0.025118864315095805,,,,36.1286183,,,,,,,,,36.113673800000015,36.1286183,36.1286183,36.9298522,1,0.791916499999985,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
7,0.4,0.025118864315095805,,,,36.9451536,,,,,,,,,36.930095800000004,36.9451536,36.9451536,37.516696499999995,1,0.5683050000000094,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
8,0.4,0.025118864315095805,,,,37.52879089999999,,,,,,,,,37.5172556,37.52879089999999,37.52879089999999,38.213774400000005,1,0.6816686999999888,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
9,0.4,0.010000000000000002,,,,38.228471600000006,,,,,,,,,38.21406239999999,38.228471600000006,38.228471600000006,39.37942369999999,1,1.1342980000000011,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
10,0.4,0.010000000000000002,,,,39.394962899999996,,,,,,,,,39.37959549999999,39.394962899999996,39.394962899999996,42.313126600000004,1,2.9136029000000008,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
11,0.4,0.010000000000000002,,,,42.32827789999999,,,,,,,,,42.313354000000004,42.32827789999999,42.32827789999999,43.52960329999999,1,1.1969085000000064,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
12,0.2,0.003981071705534973,,,,43.5449352,,,,,,,,,43.529827100000006,43.5449352,43.5449352,45.0461976,0,1.4880120999999917,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
13,0.2,0.006309573444801935,,,,45.0616258,,,,,,,,,45.046400199999994,45.0616258,45.0616258,47.73024989999999,1,2.665346200000016,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
14,0.2,0.006309573444801935,,,,47.7450072,,,,,,,,,47.73070670000001,47.7450072,47.7450072,48.7310823,0,0.9691319000000078,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
15,0.2,0.010000000000000004,,,,48.7452887,,,,,,,,,48.731506800000005,48.7452887,48.7452887,49.91275490000001,1,1.1543133000000125,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
16,0.2,0.010000000000000004,,,,49.928241799999995,,,,,,,,,49.91296840000001,49.928241799999995,49.928241799999995,50.680099900000016,1,0.7490363999999943,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
17,0.1,0.010000000000000004,,,,50.69496939999999,,,,,,,,,50.680359399999986,50.69496939999999,50.69496939999999,51.59745379999998,1,0.8906498000000056,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
18,0.1,0.007943282347242817,,,,51.61166300000002,,,,,,,,,51.59784259999998,51.61166300000002,51.61166300000002,54.279322200000024,1,2.658599000000038,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
19,0.1,0.007943282347242817,,,,54.29471749999999,,,,,,,,,54.279517999999996,54.29471749999999,54.29471749999999,55.34610329999998,1,1.049710599999969,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
20,0.1,0.007943282347242817,,,,55.361456499999974,,,,,,,,,55.34628959999998,55.361456499999974,55.361456499999974,56.163853399999994,1,0.8004703999999947,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
21,0.1,0.006309573444801934,,,,56.17812420000001,,,,,,,,,56.16425909999998,56.17812420000001,56.17812420000001,58.81291570000002,1,2.6175698000000125,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
22,0.05,0.006309573444801934,,,,58.82807780000002,,,,,,,,,58.813284599999974,58.82807780000002,58.82807780000002,61.6465422,0,2.808777799999973,,,,,,,,,,,,,,,,JB,19,F,R,R,2025-02-26_11h08.25.686,ContrastSen,2024.2.4,60.114939764830616,2025-02-26 11h09.20.162975 +0000,
