ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MS,SpiralL,left,2.54246282578,N,nan
MS,RadialR,right,1.58919501305,N,2.00890294711
MS,SpiralR,left,2.52400183678,N,nan
MS,ConcentricL,right,1.12351799011,N,1.8536772728
MS,RadialL,right,1.46174192429,N,1.8721126914
MS,ConcentricR,right,0.873924016953,N,1.60873895884
MS,SpiralL,right,0.0385780334473,Y,nan
MS,RadialL,right,1.428647995,N,1.78341975212
MS,SpiralR,right,1.57846903801,N,1.57846903801
MS,ConcentricL,right,1.34582304955,N,1.55615577698
MS,SpiralL,left,1.72302889824,N,1.57846903801
MS,ConcentricR,right,0.891940832138,N,1.44545328617
MS,RadialR,right,0.873409986496,Y,1.78341975212
MS,RadialR,right,1.45922994614,N,1.72938811779
MS,RadialR,right,1.28732919693,N,1.66623684338
MS,SpiralL,left,2.52252602577,N,1.57846903801
MS,RadialL,right,1.34638500214,N,1.62625536323
MS,SpiralR,right,2.7714509964,N,2.1749600172
MS,ConcentricL,right,0.960493087769,N,1.37617325783
MS,SpiralL,right,0.940253019333,Y,2.1749600172
MS,ConcentricR,right,0.833935022354,N,1.30839347839
MS,ConcentricL,right,0.856182098389,N,1.2581477695
MS,ConcentricR,right,0.97364115715,N,1.22969710827
MS,RadialR,left,1.91805315018,N,1.62625536323
MS,RadialL,right,0.383612155914,N,1.48818389575
MS,SpiralL,left,2.84061098099,N,2.1749600172
MS,SpiralR,right,2.17896389961,N,2.17629464467
MS,ConcentricR,right,0.873466968536,Y,1.22969710827
MS,ConcentricL,right,1.58815288544,N,1.2622839971
MS,SpiralL,left,1.62701201439,N,2.17629464467
MS,RadialR,right,1.32003307343,N,1.47136881351
MS,SpiralR,right,1.57798600197,N,2.026717484
MS,ConcentricR,right,0.593500852585,N,1.20655206839
MS,RadialL,right,1.41805315018,N,1.46652193503
