ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MK,RadialR,right,5.79432702065,N,5.15741539002
MK,SpiralR,right,1.03341603279,N,3.73684058189
MK,ConcentricR,right,2.60005617142,N,4.09265844027
MK,SpiralL,left,4.17327809334,N,3.73684058189
MK,ConcentricL,right,2.92033720016,N,3.79957813025
MK,RadialL,right,2.20775413513,N,4.42000007629
MK,RadialR,left,1.19565391541,Y,4.42000007629
MK,RadialR,right,4.66952085495,N,4.46990423203
MK,SpiralL,right,3.34738183022,N,3.67193078995
MK,ConcentricL,right,2.13687205315,N,3.46703691483
MK,RadialL,right,2.12095594406,N,4.0784128507
MK,SpiralR,right,1.30596804619,N,3.33393611227
MK,ConcentricR,left,1.58076000214,N,3.46703691483
