ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
VMM,ConcentricL,left,1.19400501251,N,0.683169651032
VMM,ConcentricR,left,1.04159116745,N,0.683169651032
VMM,RadialR,left,1.53525495529,N,0.683169651032
VMM,SpiralR,left,1.40887284279,N,0.683073234557
VMM,SpiralL,left,1.33527088165,N,0.683073234557
VMM,RadialL,left,1.24914908409,N,0.683169651032
VMM,SpiralL,right,1.39614796638,Y,0.683073234557
VMM,ConcentricL,left,1.08640003204,N,0.683169651032
VMM,RadialR,left,1.38669896126,N,0.683169651032
VMM,SpiralL,left,1.05058097839,N,0.683073234557
VMM,RadialL,left,2.49634695053,N,0.683169651032
VMM,ConcentricR,left,1.18525695801,N,0.683169651032
VMM,SpiralR,left,1.36933493614,N,0.683073234557
VMM,ConcentricL,left,0.87392783165,N,0.683169651032
VMM,SpiralL,right,1.39660692215,Y,0.683073234557
VMM,SpiralR,left,1.09455299377,N,0.683073234557
VMM,RadialR,left,0.954195022583,N,0.683169651032
VMM,RadialL,left,1.31645894051,N,0.683169651032
VMM,ConcentricR,left,1.16691207886,N,0.683169651032
VMM,SpiralL,left,1.13576102257,N,0.683073234557
VMM,RadialL,left,0.937996864319,N,0.683169651032
VMM,SpiralR,right,1.429459095,Y,0.683073234557
VMM,SpiralL,left,1.05918002129,N,0.683073234557
VMM,RadialR,left,0.928371906281,N,0.683169651032
VMM,ConcentricL,left,1.35494422913,N,0.683169651032
VMM,SpiralR,left,0.836159944534,N,0.683073234557
VMM,ConcentricR,left,1.04290294647,N,0.683169651032
VMM,RadialR,left,0.294032812119,Y,0.683169651032
VMM,SpiralR,left,1.12669610977,N,0.683073234557
VMM,SpiralL,left,0.848964929581,N,0.683073234557
VMM,ConcentricR,left,1.0310561657,N,0.683169651032
VMM,ConcentricL,left,0.797528028488,N,0.683169651032
VMM,RadialR,left,0.925852775574,N,0.683169651032
VMM,RadialL,left,1.41622376442,N,0.683169651032
VMM,SpiralL,left,0.293964862823,Y,0.683073234557
