ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
RH,SpiralL,left,1.71022105217,N,1.58727527104
RH,RadialL,right,1.13603591919,N,1.19993262607
RH,ConcentricL,left,1.01007318497,N,1.2017075346
RH,SpiralR,left,2.57760500908,N,1.58727527104
RH,ConcentricR,right,0.910778999329,N,1.19384460121
RH,RadialR,right,1.114372015,N,1.19768103105
RH,SpiralL,right,0.878216981888,Y,1.58727527104
RH,ConcentricL,left,1.76009893417,N,1.19384460121
RH,SpiralR,right,2.04809093475,N,1.60921887407
RH,RadialR,right,0.939743041992,N,1.19106723645
RH,ConcentricR,left,1.78143405914,N,1.19384460121
RH,RadialL,left,1.30089688301,N,1.19106723645
RH,RadialR,right,0.911072969437,Y,1.19106723645
RH,SpiralL,right,1.7696390152,N,1.61651069867
RH,RadialL,left,1.24943089485,N,1.19106723645
RH,ConcentricL,left,1.26249599457,N,1.19384460121
RH,ConcentricR,right,0.851516008377,N,1.18483595403
RH,SpiralL,left,1.86551094055,N,1.61651069867
RH,RadialR,right,1.00501298904,N,1.18641588027
RH,SpiralR,right,1.60413503647,N,1.6159726264
RH,RadialL,right,0.677833080292,Y,1.18641588027
RH,SpiralL,right,0.982117176056,N,1.58956198263
RH,RadialL,left,1.7189810276,N,1.18641588027
RH,ConcentricL,left,2.12057995796,N,1.18483595403
RH,ConcentricR,right,0.809596061707,N,1.17521441833
RH,SpiralR,right,1.49750804901,N,1.58587982529
RH,RadialR,left,19.6209030151,N,1.18641588027
RH,RadialR,right,0.961008071899,N,1.18091812885
RH,SpiralR,right,0.0427100658417,Y,1.58587982529
RH,ConcentricR,left,1.12023711205,N,1.17521441833
RH,SpiralR,left,3.49122905731,N,1.58587982529
RH,RadialL,right,1.16296100616,N,1.18049057831
RH,ConcentricL,left,1.3078558445,N,1.17521441833
RH,SpiralL,left,2.51836681366,N,1.58587982529
RH,SpiralR,left,0.0426619052887,Y,1.58587982529
