ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
ak,SpiralR,left,4.70931196213,N,nan
ak,ConcentricR,left,3.81735086441,N,1.13151097298
ak,RadialR,right,4.29101109505,N,2.71126103401
ak,SpiralL,left,4.66442918777,N,nan
ak,ConcentricL,right,3.75845193863,N,2.4449814558
ak,SpiralR,right,0.906282186508,Y,nan
ak,RadialL,left,7.6913599968,N,2.71126103401
ak,RadialR,right,4.47498297691,N,3.29916834831
ak,SpiralR,left,5.87298512459,N,nan
ak,RadialL,right,2.1088218689,N,3.00158172846
ak,ConcentricL,right,1.22960782051,N,2.03985691071
ak,RadialR,right,0.037985086441,Y,3.00158172846
ak,SpiralL,left,3.72901105881,N,nan
ak,ConcentricR,left,2.7664039135,N,2.03985691071
ak,RadialL,right,0.324035167694,N,2.46607241631
ak,SpiralL,left,7.90425109863,N,nan
ak,SpiralR,left,6.01477909088,N,nan
ak,ConcentricL,right,1.24030804634,Y,2.03985691071
ak,RadialR,left,6.71923494339,N,2.46607241631
ak,ConcentricR,left,5.99135303497,N,2.03985691071
ak,ConcentricL,left,4.43834590912,N,2.03985691071
ak,RadialL,right,3.03837895393,N,2.56145683924
ak,ConcentricL,right,1.20728683472,N,1.83171439171
ak,ConcentricR,right,1.2296359539,N,1.71129870415
ak,RadialR,right,0.839509010315,Y,2.56145683924
ak,SpiralL,right,2.35118317604,N,2.35118317604
ak,SpiralR,left,3.16652011871,N,2.35118317604
ak,RadialR,right,1.65164899826,N,2.43148429053
ak,SpiralL,left,1.71140980721,N,2.35118317604
ak,ConcentricL,right,1.37726616859,N,1.65562661489
ak,RadialL,right,1.30491709709,N,2.29066339135
ak,SpiralL,right,0.0379769802094,Y,2.35118317604
ak,SpiralR,left,2.30486488342,N,2.35118317604
ak,ConcentricR,right,1.777520895,N,1.67304008348
ak,RadialR,right,3.36837911606,N,2.41040958299
