ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
RH,ConcentricL,right,1.19066095352,N,1.31569749009
RH,RadialR,right,0.950227975845,N,1.30567944935
RH,SpiralR,right,1.48012495041,N,1.60952585621
RH,ConcentricR,right,0.97167301178,N,1.30193651095
RH,SpiralL,right,1.24499988556,N,1.57638713161
RH,RadialL,left,6.08272099495,N,1.30567944935
RH,SpiralL,right,0.878800868988,Y,1.57638713161
RH,ConcentricL,left,1.19203305244,N,1.30193651095
RH,RadialR,right,1.23146796227,N,1.30271098987
RH,ConcentricR,left,2.25367903709,N,1.30193651095
RH,SpiralL,left,2.20110702515,N,1.57638713161
RH,SpiralR,right,1.51870083809,N,1.57157994048
RH,RadialL,right,0.976716041565,N,1.29017272262
RH,RadialL,right,1.34536480904,N,1.29221687397
RH,RadialR,right,0.678823947906,Y,1.29221687397
RH,RadialR,left,7.2940762043,N,1.29221687397
RH,SpiralR,right,1.35839509964,N,1.55518110657
RH,ConcentricL,left,1.33477711678,N,1.30193651095
RH,ConcentricR,left,2.22481203079,N,1.30193651095
RH,SpiralL,left,3.55761408806,N,1.55518110657
RH,ConcentricR,right,0.678369045258,Y,1.30193651095
RH,RadialL,right,0.965968847275,N,1.28056515873
RH,RadialR,left,2.00727319717,N,1.28056515873
RH,SpiralR,right,1.54905295372,N,1.55474338137
RH,ConcentricL,left,2.01365113258,N,1.30193651095
RH,SpiralL,right,1.7631649971,N,1.56863815575
RH,ConcentricR,right,0.962908983231,N,1.28889699066
RH,SpiralR,right,0.71165394783,Y,1.56863815575
RH,RadialR,left,2.91002011299,N,1.28056515873
RH,SpiralL,right,1.4776930809,N,1.56295408857
RH,ConcentricL,left,1.72914099693,N,1.28889699066
RH,ConcentricR,left,1.18625998497,N,1.28889699066
RH,SpiralR,left,2.81852388382,N,1.56295408857
RH,RadialL,right,0.678328037262,Y,1.28056515873
RH,RadialL,left,2.92960619926,N,1.28056515873
