ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
VMM,SpiralL,left,0.693013191223,N,0.683073234557
VMM,SpiralR,left,0.777750968933,N,0.683073234557
VMM,RadialL,left,0.746490001678,N,0.683169651032
VMM,ConcentricL,left,1.25276899338,N,0.683169651032
VMM,RadialR,left,1.26623106003,N,0.683169651032
VMM,ConcentricR,left,1.22296094894,N,0.683169651032
VMM,ConcentricL,left,1.74112200737,N,0.683169651032
VMM,RadialR,right,1.56311607361,Y,0.683169651032
VMM,RadialR,left,0.606415987015,N,0.683169651032
VMM,SpiralL,left,2.11833786964,N,0.683073234557
VMM,ConcentricR,left,1.61488413811,N,0.683169651032
VMM,SpiralR,left,1.84560394287,N,0.683073234557
VMM,RadialL,left,1.64958906174,N,0.683169651032
VMM,SpiralR,left,0.293931007385,Y,0.683073234557
VMM,RadialL,left,1.97231197357,N,0.683169651032
VMM,RadialR,left,1.01157999039,N,0.683169651032
VMM,SpiralR,left,0.962773084641,N,0.683073234557
VMM,ConcentricR,left,1.46010708809,N,0.683169651032
VMM,SpiralL,left,1.43235683441,N,0.683073234557
VMM,ConcentricR,right,1.16233611107,Y,0.683169651032
VMM,ConcentricL,left,2.02359390259,N,0.683169651032
VMM,SpiralL,left,1.19689488411,N,0.683073234557
VMM,RadialL,left,1.46025204659,N,0.683169651032
VMM,ConcentricL,left,1.71287488937,N,0.683169651032
VMM,RadialR,left,2.07460093498,N,0.683169651032
VMM,RadialR,right,1.36276292801,Y,0.683169651032
VMM,ConcentricR,left,1.37425494194,N,0.683169651032
VMM,SpiralR,left,2.19794106483,N,0.683073234557
VMM,RadialR,left,1.60368609428,N,0.683169651032
VMM,ConcentricL,left,1.5302169323,N,0.683169651032
VMM,ConcentricR,left,1.97992897034,N,0.683169651032
VMM,SpiralR,left,1.3944580555,N,0.683073234557
VMM,ConcentricR,right,1.44628715515,Y,0.683169651032
VMM,RadialL,left,1.59945011139,N,0.683169651032
VMM,SpiralL,left,1.47799897194,N,0.683073234557
