ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
VMM,SpiralR,left,1.12216806412,N,0.683073234557
VMM,RadialR,left,1.90118217468,N,0.683169651032
VMM,RadialL,left,1.98328709602,N,0.683169651032
VMM,ConcentricL,left,1.80588507652,N,0.683169651032
VMM,ConcentricR,left,1.82833194733,N,0.683169651032
VMM,SpiralL,left,1.52130389214,N,0.683073234557
VMM,ConcentricR,right,1.49626493454,Y,0.683169651032
VMM,SpiralR,left,1.99088406563,N,0.683073234557
VMM,ConcentricL,left,1.68489003181,N,0.683169651032
VMM,RadialR,left,1.66424202919,N,0.683169651032
VMM,ConcentricR,left,1.89197707176,N,0.683169651032
VMM,SpiralL,left,1.62237906456,N,0.683073234557
VMM,RadialL,left,1.74836587906,N,0.683169651032
VMM,RadialR,right,1.39610385895,Y,0.683169651032
VMM,RadialR,left,3.21256303787,N,0.683169651032
VMM,SpiralR,left,1.59936499596,N,0.683073234557
VMM,SpiralL,left,1.85426902771,N,0.683073234557
VMM,ConcentricL,left,1.17837691307,N,0.683169651032
VMM,ConcentricR,left,1.61873197556,N,0.683169651032
VMM,RadialL,left,1.24854493141,N,0.683169651032
VMM,SpiralR,left,0.294017076492,Y,0.683073234557
VMM,SpiralL,left,0.963852882385,N,0.683073234557
VMM,SpiralR,left,1.22913503647,N,0.683073234557
VMM,ConcentricR,left,1.34738898277,N,0.683169651032
VMM,RadialL,left,1.05253696442,N,0.683169651032
VMM,RadialR,left,1.63437795639,N,0.683169651032
VMM,ConcentricR,right,1.36320114136,Y,0.683169651032
VMM,ConcentricL,left,2.44077801704,N,0.683169651032
VMM,RadialR,left,0.732663869858,N,0.683169651032
VMM,SpiralR,left,0.951802015305,N,0.683073234557
VMM,ConcentricR,left,0.881597042084,N,0.683169651032
VMM,ConcentricL,left,1.27052783966,N,0.683169651032
VMM,SpiralL,left,1.1472260952,N,0.683073234557
VMM,RadialL,left,0.972669839859,N,0.683169651032
VMM,ConcentricR,right,1.42950296402,Y,0.683169651032
