ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
LB,RadialL,left,0.932549953461,N,1.90248592694
LB,SpiralL,left,1.22119522095,N,0.667490005493
LB,RadialR,left,1.02568006516,N,1.90248592694
LB,SpiralR,left,1.73466396332,N,0.667490005493
LB,ConcentricR,left,1.30997109413,N,1.90248592694
LB,ConcentricL,left,1.63919019699,N,1.90248592694
LB,SpiralR,right,0.852208137512,Y,0.667490005493
LB,ConcentricL,left,1.97444200516,N,1.90248592694
LB,RadialR,left,1.48357987404,N,1.90248592694
LB,ConcentricR,left,1.64527702332,N,1.90248592694
LB,RadialL,left,1.64835691452,N,1.90248592694
LB,SpiralL,left,1.330919981,N,0.667490005493
LB,ConcentricR,right,1.50360393524,Y,1.90248592694
LB,SpiralR,left,1.40365600586,N,0.667490005493
LB,RadialL,left,1.41653203964,N,1.90248592694
LB,RadialR,left,2.00483202934,N,1.90248592694
LB,SpiralR,left,1.78465604782,N,0.667490005493
LB,ConcentricR,left,1.43768310547,N,1.90248592694
LB,SpiralL,right,0.902832984924,Y,0.667490005493
LB,SpiralL,left,1.15510010719,N,0.667490005493
LB,ConcentricL,left,2.1226580143,N,1.90248592694
LB,RadialL,left,1.71367311478,N,1.90248592694
LB,RadialR,left,1.72208809853,N,1.90248592694
LB,SpiralR,left,2.16190981865,N,0.667490005493
LB,ConcentricL,left,1.51139497757,N,1.90248592694
LB,ConcentricR,left,1.52007603645,N,1.90248592694
LB,SpiralR,right,0.802514076233,Y,0.667490005493
LB,SpiralL,left,1.71058511734,N,0.667490005493
LB,RadialL,left,1.82280802727,N,1.90248592694
LB,SpiralL,left,1.67436385155,N,0.667490005493
LB,ConcentricR,left,1.80433607101,N,1.90248592694
LB,ConcentricL,left,2.64842987061,N,1.90248592694
LB,SpiralR,left,1.8816549778,N,0.667490005493
LB,ConcentricL,left,0.301199197769,Y,1.90248592694
LB,RadialR,left,1.34166193008,N,1.90248592694
