ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
RH,ConcentricR,left,12.8136050701,N,1.14430471704
RH,RadialL,left,1.45420598984,N,1.14430471704
RH,SpiralL,left,1.27532076836,N,1.54312330798
RH,RadialR,left,0.855103969574,N,1.14430471704
RH,ConcentricL,left,1.34930181503,N,1.14430471704
RH,SpiralL,right,0.946338891983,Y,1.54312330798
RH,SpiralR,left,1.38259005547,N,1.54312330798
RH,ConcentricR,right,0.990386009216,N,1.14116351892
RH,SpiralL,left,1.35825610161,N,1.54312330798
RH,RadialL,left,1.02268409729,N,1.14430471704
RH,RadialR,right,0.933710813522,N,1.14000688227
RH,SpiralR,right,1.17639994621,N,1.53047767481
RH,ConcentricL,right,0.888744115829,N,1.13611513086
RH,ConcentricL,right,0.846482992172,Y,1.13611513086
RH,RadialR,right,0.849851131439,N,1.13420376726
RH,SpiralL,right,1.14382100105,N,1.51758911902
RH,SpiralR,left,1.82542395592,N,1.51758911902
RH,ConcentricR,left,1.59836483002,N,1.13611513086
RH,ConcentricL,left,1.27701592445,N,1.13611513086
RH,RadialL,left,1.18497395515,N,1.13420376726
RH,SpiralR,left,0.841233968735,N,1.51758911902
RH,SpiralR,right,0.61269903183,Y,1.51758911902
RH,ConcentricR,left,2.35740995407,N,1.13611513086
RH,RadialR,right,1.35662603378,N,1.13856498817
RH,SpiralL,left,1.6459748745,N,1.51758911902
RH,RadialL,right,1.09832191467,N,1.13779108291
RH,ConcentricL,right,0.974160194397,N,1.13293954387
RH,RadialL,right,0.912891149521,Y,1.13779108291
RH,SpiralL,right,1.24017500877,N,1.50864027676
RH,RadialR,right,1.02173900604,N,1.13560142108
RH,ConcentricR,right,0.892863988876,N,1.12832270627
RH,ConcentricL,left,1.72076201439,N,1.12832270627
RH,RadialL,right,0.922399044037,N,1.13165322891
RH,SpiralL,right,0.044557094574,Y,1.50864027676
RH,SpiralR,right,1.4279589653,N,1.50611898577
