ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
LB,SpiralL,left,1.55862998962,N,0.667490005493
LB,ConcentricR,left,1.21343398094,N,1.90248592694
LB,RadialR,left,1.21805000305,N,1.90248592694
LB,ConcentricL,left,1.10272192955,N,1.90248592694
LB,RadialL,left,1.24031400681,N,1.90248592694
LB,SpiralR,left,1.09236311913,N,0.667490005493
LB,RadialL,left,0.982756853104,N,1.90248592694
LB,ConcentricR,right,0.952533960342,Y,1.90248592694
LB,SpiralR,left,1.12507295609,N,0.667490005493
LB,ConcentricL,left,1.3341178894,N,1.90248592694
LB,ConcentricR,left,1.26174902916,N,1.90248592694
LB,SpiralL,left,0.801080942154,N,0.667490005493
LB,RadialR,left,1.15120697021,N,1.90248592694
LB,RadialL,left,0.702663183212,N,1.90248592694
LB,ConcentricL,right,0.802242994308,Y,1.90248592694
LB,ConcentricR,left,1.86325383186,N,1.90248592694
LB,RadialR,left,1.70519590378,N,1.90248592694
LB,ConcentricL,left,1.63360190392,N,1.90248592694
LB,SpiralR,left,1.68495392799,N,0.667490005493
LB,SpiralL,left,1.49421596527,N,0.667490005493
LB,ConcentricL,left,1.32757496834,N,1.90248592694
LB,RadialL,left,0.968120098114,N,1.90248592694
LB,RadialR,right,0.80226111412,Y,1.90248592694
LB,SpiralL,left,1.07740306854,N,0.667490005493
LB,SpiralR,left,0.968388080597,N,0.667490005493
LB,RadialR,left,1.96753501892,N,1.90248592694
LB,ConcentricR,left,2.39678192139,N,1.90248592694
LB,SpiralR,left,1.46449613571,N,0.667490005493
LB,SpiralL,left,0.301231861115,Y,0.667490005493
LB,ConcentricL,left,1.50179100037,N,1.90248592694
LB,ConcentricR,left,1.19061589241,N,1.90248592694
LB,SpiralL,left,1.22068691254,N,0.667490005493
LB,RadialR,left,1.36959791183,N,1.90248592694
LB,RadialL,left,1.54397392273,N,1.90248592694
