ParticipantID,StimOrientation,Direction,ResponseTime,IsOddBall,WaveSpeed
MK,RadialL,right,2.02116799355,N,3.78452072825
MK,ConcentricR,right,1.80233597755,N,3.75325901168
MK,RadialR,left,1.80882287025,N,3.78452072825
MK,SpiralR,left,1.9984960556,N,3.33393611227
MK,SpiralL,left,3.10844993591,N,3.33393611227
MK,SpiralR,left,1.09544801712,Y,3.33393611227
MK,ConcentricL,right,1.35278010368,N,3.45319914818
MK,RadialL,left,2.9299120903,N,3.78452072825
MK,RadialR,right,1.7046391964,N,3.52453553677
MK,SpiralR,right,1.96335411072,N,3.16261336207
MK,ConcentricR,right,1.75459098816,N,3.26446490818
MK,ConcentricL,right,1.3310611248,N,3.07112452984
MK,ConcentricR,left,1.09546518326,Y,3.07112452984
MK,SpiralL,right,2.21743011475,N,3.05759300126
MK,SpiralL,left,2.79792118073,N,3.05759300126
MK,RadialL,right,2.49847483635,N,3.41052879228
MK,SpiralR,right,0.819501876831,N,2.83378388882
MK,RadialR,right,1.69909000397,N,3.23938491344
MK,ConcentricL,right,0.293924093246,Y,3.07112452984
MK,ConcentricR,right,1.57143998146,N,2.9347895709
MK,ConcentricL,right,1.71582794189,N,2.83320943515
MK,ConcentricL,right,2.0216088295,N,2.77077861933
MK,RadialR,right,1.61874985695,N,3.09205445376
MK,RadialL,left,2.24876499176,N,3.09205445376
MK,SpiralR,right,1.46027994156,N,2.70891989361
MK,ConcentricR,left,1.06213998795,Y,2.77077861933
MK,SpiralL,right,1.67821216583,N,2.62302758296
MK,ConcentricR,right,2.04158496857,N,2.71869335856
MK,RadialL,right,1.83759689331,N,2.98751632373
MK,SpiralR,left,1.27432012558,N,2.62302758296
MK,RadialR,left,1.95025014877,N,2.98751632373
MK,ConcentricL,right,1.40619492531,N,2.63119346301
MK,ConcentricR,right,1.92482805252,N,2.58704562485
MK,ConcentricR,left,1.06208491325,Y,2.58704562485
MK,SpiralL,right,2.12353515625,N,2.5846050886
